Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
365400,0,15.634567,0.27281284,13.0174265,0,59.32458,0.2000554,0.316,291.65,291.15,283.15,0,0,149.81088,0.000346,149.81088,333.39975,318.66373,0,0,0,0,0,0,320.36102,319.27844,291.5734,0,0,292.38705,303.31067,30.684631,-48.980427,0,291.6393,0,0,0,0,0,7.263441e-05,0,0,0.19721301,0,149.81088,149.81088
366300,0,15.634567,0.27281284,13.0174265,0,59.332073,0.2000554,0.316,291.65,291.15,283.15,0,0,220.8702,0.000346,220.8702,333.36694,318.64233,0,0,0,0,0,0,320.36102,319.27844,291.54794,0,0,292.37402,303.2976,30.453474,-49.06702,0,291.61343,0,0,0,0,0,7.263441e-05,0,0,0.19720617,0,220.8702,220.8702
367200,0,15.634567,0.27281284,13.0174265,0,59.34312,0.20927835,0.376,291.65,291.15,283.15,0,0,2494.8127,0.000346,2494.8127,333.33414,318.62097,0,0,0,0,0,0,320.36102,319.27844,291.52258,0,0,292.36105,303.28464,30.225924,-49.149094,0,291.5877,0,0,0,0,0,7.263441e-05,0,0,0.19719931,0,2494.8127,2494.8127
368100,0,15.634567,0.27281284,13.0174265,0,59.473648,0.20927835,0.376,291.65,291.15,283.15,0,0,2007.2809,0.000346,2007.2809,333.3014,318.59964,0,0,0,0,0,0,320.36102,319.27844,291.49716,0,0,292.34808,303.2717,30.049877,-49.228474,0,291.56198,0,0,0,0,0,7.263441e-05,0,0,0.19719248,0,2007.2809,2007.2809
369000,0,15.634567,0.27281284,13.0174265,0,59.578667,0.20927835,0.376,291.65,291.15,283.15,0,0,431.32684,0.000346,431.32684,333.26865,318.5783,0,0,0,0,0,0,320.36102,319.27844,291.47147,0,0,292.33508,303.25867,29.9541,-49.356865,0,291.53613,0,0,0,0,0,7.263441e-05,0,0,0.19718562,0,431.32684,431.32684
369900,0,15.634567,0.27281284,13.0174265,0,59.601234,0.20927835,0.376,291.65,291.15,283.15,0,0,1158.8661,0.000346,1158.8661,333.23593,318.557,0,0,0,0,0,0,320.36102,319.27844,291.44568,0,0,292.32202,303.24564,29.874994,-49.529152,0,291.51022,0,0,0,0,0,7.263441e-05,0,0,0.19717878,0,1158.8661,1158.8661
370800,0,15.634567,0.27281284,13.0174265,0,59.661865,0.21347827,0.376,291.65,291.15,300.15,0.05666667,0,2618.1921,0.000346,2618.1921,333.20325,318.53574,0,0,0,0,0,0,320.36102,319.27844,291.42014,5156.6885,0,292.30905,303.23267,31.763298,-61.417046,0,291.48788,0,0,0,0,0,7.263441e-05,0,0,0.19717193,0,2618.1921,2618.1921
371700,0,16.642214,0.27281284,13.021624,0,59.801598,0.21347827,0.376,291.65,291.15,283.15,0,0,2063.179,0.000346,2063.179,330.31183,318.51447,0,0,0,0,0,0,320.36102,319.27844,291.70013,0,0.05013761,292.35028,303.2739,-8.879254,-26.797745,0,291.57297,0,0,0,0,0,7.263441e-05,0,0,0.19716509,0,2063.179,2063.179
372600,0,16.642214,0.27281284,13.035059,0,59.91171,0.21347827,0.376,291.65,291.15,286.15,0.01,0,362.04462,0.000346,362.04462,330.2829,318.4932,0,0,0,0,0,0,320.36102,319.27844,291.70102,125.42043,0.051020052,292.35403,303.27762,-8.639779,-17.555134,0,291.57727,0,0,0,0,0,7.263441e-05,0,0,0.19715823,0,362.04462,362.04462
373500,0,16.673594,0.27281284,13.04615,0,59.93103,0.21347827,0.376,291.65,291.15,283.15,0,0,1297.4823,0.000346,1297.4823,330.1639,318.47195,0,0,0,0,0,0,320.36102,319.27844,291.6879,0,0.037886757,292.3477,303.27127,-8.633777,-16.173851,0,291.56424,0,0,0,0,0,7.263441e-05,0,0,0.1971514,0,1297.4823,1297.4823
374400,0,16.673594,0.27281284,13.053506,0,60.00028,0.27343792,0.376,294.15,293.65,286.15,0.01,0,844.1721,0.000346,844.1721,330.13397,318.45074,0,0,0,0,0,0,320.36102,319.27844,291.67294,125.40226,1.9770501,291.52927,314.9972,-8.701601,-16.39644,32553.73,291.54834,0,0,0,0,0,7.263441e-05,0,0,0.19714455,0,844.1721,844.1721
375300,0,16.704973,0.27281284,13.190283,0,60.07048,0.27343792,0.376,294.15,293.65,286.15,0.01,0,129.55809,0.000346,129.55809,330.0151,310.8083,7490.9385,0,2661.7524,0,5891.444,0,317.06998,308.54437,293.97037,125.50021,0,307.51486,313.7422,3725.6558,4962.123,8638.296,301.44034,0,0,0,0,0,7.263441e-05,0,0,0.1971377,0,2791.3105,2791.3105
376200,0,16.736353,0.27281284,13.190283,0,60.291115,0.27343792,0.376,294.15,293.65,286.15,0.01,0,1402.125,0.000346,1402.125,329.89636,309.91202,7109.235,0,3090.1995,0,7000,0,315.7592,307.668,293.91327,125.5007,0,306.7091,312.6579,3507.739,4677.7607,8251.934,300.94635,0,0,0,0,0,7.263441e-05,0,0,0.19713086,0,4492.3247,4492.3247
377100,0,16.767733,0.27281284,13.190283,0,60.59625,0.27343792,0.376,294.15,293.65,286.15,0.01,0,2639.0876,0.000346,2639.0876,329.7777,309.20636,7082.452,0,3055.1313,0,7000,0,315.10114,307.04044,293.86453,125.50072,0,306.1765,311.9107,3374.5156,4490.937,7954.212,300.63046,42.828766,0,0,0,0,7.263441e-05,0,0,0.197124,0,5651.39,5694.219
378000,0,16.799114,0.27281284,13.190283,0,60.97808,0.23926872,0.376,294.15,293.65,286.15,0.01,0,2956.8877,0.000346,2956.8877,329.65918,308.6672,7062.6646,0,3025.0103,0,7000,0,314.60074,306.56256,293.83865,125.500725,0,305.77264,311.3396,3269.9504,4347.47,7722.278,300.39496,150.9863,0,0,0,0,7.263441e-05,0,0,0.19711716,0,5830.9116,5981.898
378900,0,16.830494,0.27281284,13.190283,0,61.32213,0.23926872,0.376,294.15,293.65,283.15,0,0,2667.4648,0.000346,2667.4648,329.5407,308.25305,7048.494,0,2998.069,0,7000,0,314.21515,306.1931,293.7677,0,0,305.45676,310.90225,3208.8914,4227.444,7553.736,300.20157,281.24188,0,0,0,0,7.263441e-05,0,0,0.19711033,0,5384.292,5665.5337
379800,0,16.830494,0.27281284,13.190283,0,61.640224,0.23926872,0.376,294.15,293.65,286.15,0.01,0,2215.0217,0.000346,2215.0217,329.51126,307.93787,7036.2197,0,2977.2312,0,7000,0,313.9234,305.9153,293.7677,125.40295,0,305.22433,310.5675,3144.3928,4139.7646,7411.8315,300.07224,384.2617,0,0,0,0,7.263441e-05,0,0,0.19710349,0,4807.991,5192.253
380700,0,16.861874,0.27281284,13.190283,0,61.92514,0.23926872,0.376,294.15,293.65,283.15,0,0,2405.0308,0.000346,2405.0308,329.3929,307.7027,7026.996,0,2961.2615,0,7000,0,313.70648,305.70892,293.77402,0,0,305.05252,310.31735,3094.8533,4073.1025,7303.1543,299.97925,453.5289,0,0,0,0,7.263441e-05,0,0,0.19709663,0,4912.763,5366.2925
381600,0,16.861874,0.27281284,13.190283,0,62.216805,0.19929563,0.376,294.15,293.65,283.15,0,0,3618.3667,0.000346,3618.3667,329.3636,307.52713,7019.826,0,2948.8992,0,7000,0,313.54507,305.55563,293.78595,0,0,304.92612,310.1302,3056.3308,4021.5237,7218.8594,299.9139,512.33185,0,0,0,0,7.263441e-05,0,0,0.19708979,0,6054.934,6567.2656
382500,0,16.861874,0.27281284,13.190283,0,62.517143,0.19929563,0.376,294.15,293.65,283.15,0,0,2175.0476,0.000346,2175.0476,329.33426,307.39847,7014.3115,0,2939.3774,0,7000,0,313.4273,305.44418,293.80173,0,0,304.8353,309.99258,3026.5784,3982.0662,7153.943,299.87006,553.7559,0,0,0,0,7.263441e-05,0,0,0.19708295,0,4560.6694,5114.4253
383400,0,16.861874,0.27281284,13.190283,0,62.74366,0.19929563,0.376,294.15,293.65,285.15,0.003333333,0,1203.1699,0.000346,1203.1699,329.30493,307.30597,7010.114,0,2932.0425,0,7000,0,313.34317,305.3648,293.81937,27.823957,0,304.7717,309.89325,3003.8586,3952.1846,7104.4053,299.84216,570.7175,0,0,0,0,7.263441e-05,0,0,0.19707611,0,3564.4949,4135.2124
384300,0,16.868847,0.27281284,13.190283,0,62.921528,0.19929563,0.376,294.15,293.65,283.15,0,0,215.73111,0.000346,215.73111,329.25592,307.24146,7006.992,0,2926.3926,0,7000,0,313.28494,305.31015,293.83685,0,0,304.72873,309.8236,2986.9592,3930.0747,7067.3984,299.82574,547.56537,0,0,0,0,7.263441e-05,0,0,0.19706926,0,2594.5583,3142.1235
385200,0,16.868847,0.27281284,13.190283,0,63.052055,0.2070412,0.376,294.15,293.65,283.15,0,0,251.3159,0.000346,251.3159,329.22665,307.19724,7004.669,0,2921.9587,0,7000,0,313.24542,305.27325,293.85342,0,0,304.7006,309.77557,2974.489,3913.5232,7039.7944,299.81732,493.5797,0,0,0,0,7.263441e-05,0,0,0.19706242,0,2679.6948,3173.2747
386100,0,16.868847,0.27281284,13.190283,0,63.192173,0.2070412,0.376,294.15,293.65,283.15,0,0,2318.416,0.000346,2318.416,329.19742,307.1677,7002.8677,0,2921.0627,0,7000,0,313.21945,305.24933,293.87048,0,0,304.68344,309.7431,2965.001,3900.62,7018.524,299.81534,439.11038,0,0,0,0,7.263441e-05,0,0,0.19705558,0,4800.3687,5239.479
387000,0,16.868847,0.27281284,13.190283,0,63.44151,0.2070412,0.376,294.15,293.65,286.15,0.01,0,3216.3015,0.000346,3216.3015,329.1682,307.15005,7001.452,0,2924.5212,0,7000,0,313.2046,305.23608,293.88895,125.073975,0,304.6755,309.72318,2957.7095,3890.4202,7001.928,299.8192,414.2355,0,0,0,0,7.263441e-05,0,0,0.19704874,0,5726.5874,6140.8228
387900,0,16.900227,0.27281284,13.190283,0,63.7379,0.2070412,0.376,294.15,293.65,328.15,0.01,0,2002.8192,0.000346,2002.8192,329.05017,307.142,7000.312,0,2929.6853,0,7000,0,313.19873,305.2315,293.90985,1882.5045,0,304.6752,309.71332,2951.838,3882.343,6988.659,299.8283,422.46133,0,0,0,0,7.263441e-05,0,0,0.1970419,0,4510.043,4932.5044
388800,0,17.370926,0.27281284,13.190283,0,63.971004,0.20193377,0.376,294.15,293.65,283.15,0,0,423.11206,0.000346,423.11206,327.68738,307.1414,6999.4087,0,2933.9072,0,7000,0,313.19986,305.23367,293.9324,0,0,304.68076,309.71124,2947.2441,3874.8777,6978.093,299.84167,440.31686,0,0,0,0,7.263441e-05,0,0,0.19703504,0,2916.7024,3357.0193
389700,0,17.370926,0.27281284,13.190283,0,64.11788,0.20193377,0.376,294.15,293.65,283.15,0,0,196.7838,0.000346,196.7838,327.66,307.15173,6997.4053,0,2937.4163,0,7000,0,313.21326,305.24933,294.0202,0,0,304.70334,309.71878,2922.2354,3877.8528,6957.2095,299.87933,457.25983,0,0,0,0,7.263441e-05,0,0,0.1970282,0,2676.9402,3134.2002
390600,0,17.370926,0.27281284,13.190283,0,64.25291,0.20193377,0.376,294.15,293.65,283.15,0,0,73.358765,0.000346,73.358765,327.63205,307.16898,6997.2354,0,2941.0156,0,7000,0,313.23166,305.26794,294.04782,0,0,304.72314,309.73532,2919.7751,3876.3613,6952.6675,299.902,462.78467,0,0,0,0,7.263441e-05,0,0,0.19702137,0,2551.5898,3014.3745
391500,0,17.370926,0.27281284,13.190283,0,64.38186,0.20193377,0.376,294.15,293.65,289.15,0.008888889,0,60.594685,0.000346,60.594685,327.60413,307.18835,6997.026,0,2944.0574,0,7000,0,313.25156,305.2881,294.0731,222.61789,0,304.7441,309.75433,2918.4453,3875.2375,6950.008,299.92462,460.80746,0,0,0,0,7.263441e-05,0,0,0.19701453,0,2543.8447,3004.652
392400,0,17.426714,0.27281284,13.190283,0,64.51043,0.20429754,0.376,294.15,293.65,283.15,0,0,61.63749,0.000346,61.63749,327.4182,307.20923,6996.864,0,2946.1145,0,7000,0,313.27277,305.30945,294.09836,0,0,304.7661,309.77496,2917.4644,3874.153,6948.0586,299.9479,456.46594,0,0,0,0,7.263441e-05,0,0,0.19700769,0,2551.2861,3007.752
393300,0,17.426714,0.27281284,13.190283,0,64.64109,0.20429754,0.376,294.15,293.65,283.15,0,0,104.464966,0.000346,104.464966,327.39053,307.23218,6996.4785,0,2946.6948,0,7000,0,313.2963,305.33344,294.1366,0,0,304.7914,309.79736,2912.3306,3875.5247,6944.042,299.97586,440.9863,0,0,0,0,7.263441e-05,0,0,0.19700085,0,2610.1733,3051.1597
394200,0,17.426714,0.27281284,13.192339,0,64.775604,0.20429754,0.376,294.15,293.65,283.15,0,0,143.85077,0.000346,143.85077,327.3628,308.4672,7370.436,0,2968.1907,0,7000,0,313.67703,305.28857,293.59222,0,0.057777703,304.02475,311.6648,2392.4194,3054.0403,10597.936,298.38904,405.61337,0,0,0,0,7.263441e-05,0,0,0.196994,0,2706.428,3112.0413
395100,0,17.426714,0.27281284,13.1928625,0,64.91553,0.20429754,0.376,294.15,293.65,283.15,0,0,140.75615,0.000346,140.75615,327.33508,309.68387,6644.535,0,3024.4558,0,7000,0,314.54483,306.98254,293.62463,0,0.025356717,300.52982,308.17752,1094.1392,1706.7346,10608.562,295.81842,357.39264,0,0,0,0,7.263441e-05,0,0,0.19698717,0,2807.8193,3165.212
396000,0,17.426714,0.27281284,13.195158,0,65.05977,0.22650012,0.376,294.15,293.65,283.15,0,0,142.12769,0.000346,142.12769,327.3074,310.4203,6751.7036,0,3068.0872,0,7000,0,315.2448,307.56055,293.6107,0,0.03930351,301.26746,309.69373,1234.1027,1839.6658,11688.579,296.08508,309.17136,0,0,0,0,7.263441e-05,0,0,0.19698033,0,2901.0435,3210.2148
396900,0,17.426714,0.27281284,13.198026,0,65.224686,0.22650012,0.376,294.15,293.65,283.15,0,0,139.49684,0.000346,139.49684,327.27972,310.86752,7206.0293,0,3104.0278,0,7000,0,315.8314,307.63004,293.58386,0,0.06615115,303.16626,312.77475,1730.7229,2336.507,13328.493,297.05396,260.9384,0,0,0,0,7.263441e-05,0,0,0.19697349,0,2982.5864,3243.5247
397800,0,17.426714,0.27281284,13.201349,0,65.3942,0.22650012,0.376,294.15,293.65,286.15,0.01,0,233.2571,0.000346,233.2571,327.25208,311.1098,7545.149,0,3120.6794,0,7000,0,316.11307,307.52576,293.62805,124.92056,0.021956371,305.56784,314.36658,2738.1262,3413.232,12205.229,299.118,212.67853,0,0,0,0,7.263441e-05,0,0,0.19696665,0,3141.258,3353.9365
398700,0,17.458094,0.27281284,13.203444,0,65.57371,0.22650012,0.376,294.15,293.65,283.15,0,0,236.78735,0.000346,236.78735,327.13562,311.35092,7253.3936,0,3132.0994,0,7000,0,316.27237,308.01712,293.8329,0,0,307.08118,314.56216,3441.4253,4260.7554,10377.309,300.73297,164.45058,0,0,0,0,7.263441e-05,0,0,0.19695981,0,3204.4363,3368.8867
399600,0,17.458094,0.27281284,13.20561,0,65.75815,0.25216395,0.376,294.15,293.65,283.15,0,0,228.35637,0.000346,228.35637,327.10815,311.60968,6989.5073,0,3157.9395,0,7000,0,316.63766,308.68277,294.1092,0,0,307.85196,314.5737,3741.489,4715.7676,9324.139,301.61093,116.48172,0,0,0,0,7.263441e-05,0,0,0.19695297,0,3269.814,3386.296
400500,0,17.458094,0.27281284,13.209246,0,65.96835,0.25216395,0.376,294.15,293.65,283.15,0,0,192.09366,0.000346,192.09366,327.08063,312.81393,6597.224,0,3204.8625,0,7000,0,317.29224,309.78378,294.15045,0,0.00044995622,296.80893,307.71576,2225.0662,3098.6692,0,298.61172,69.502975,0,0,0,0,7.263441e-05,0,0,0.19694613,0,3327.4531,3396.956
401400,0,17.458094,0.27281284,13.212144,0,66.18203,0.25216395,0.376,294.15,293.65,286.15,0.01,0,159.89108,0.000346,159.89108,327.05313,314.18658,6362.8003,0,3283.0308,0,7000,0,318.41922,311.17755,293.84476,125.20422,0,295.22992,306.4195,1196.1184,1873.9265,0,296.24298,24.776348,0,0,0,0,7.263441e-05,0,0,0.19693929,0,3418.1455,3442.9219
402300,0,17.489473,0.27281284,13.216206,0,66.39407,0.25216395,0.376,294.15,293.65,283.15,0,0,182.79112,0.000346,182.79112,326.9368,314.55185,7256.4897,0,3151.7324,0,6656.0522,0,318.88336,310.6246,293.61386,0,0.036130432,306.1274,317.42725,2504.2068,3131.5876,15674.616,298.63483,0,0,0,0,0,7.263441e-05,0,0,0.19693245,0,3334.5237,3334.5237
403200,0,17.489473,0.27281284,13.219711,0,66.60704,0.28973106,0.376,294.15,293.65,283.15,0,0,227.23093,0.000346,227.23093,326.90945,314.13406,7142.011,0,3305.7043,0,7000,0,318.60217,310.4737,294.01016,0,0,309.09616,317.3563,3965.8728,4891.76,11458.121,301.9618,0,0,0,0,0,7.263441e-05,0,0,0.19692563,0,3532.9353,3532.9353
404100,0,17.489473,0.27281284,13.225779,0,66.852715,0.28973106,0.376,294.15,293.65,283.15,0,0,362.12686,0.000346,362.12686,326.8821,314.96375,6492.72,0,3247.1118,0,6805.542,0,318.98816,311.59866,294.21762,0,0.067606814,297.17996,309.20218,2471.0303,3370.5173,0,299.17206,0,0,0,0,0,7.263441e-05,0,0,0.19691879,0,3609.2385,3609.2385
405000,0,17.489473,0.27281284,13.230452,0,67.10144,0.28973106,0.376,294.15,293.65,286.15,0.01,0,472.91772,0.000346,472.91772,326.85477,316.09903,5673.3394,0,2862.5203,0,5921.673,0,319.52078,313.0638,293.9022,125.20581,0,295.31607,307.46848,1237.6733,1921.6913,0,296.38376,0,0,0,0,0,7.263441e-05,0,0,0.19691195,0,3335.438,3335.438
405900,0,17.520853,0.27281284,13.235421,0,67.350586,0.28973106,0.376,294.15,293.65,283.15,0,246.66667,547.28467,0.000346,793.95135,326.7386,316.21497,6421.448,0,2759.8743,0,5675.616,0,319.7256,312.4172,293.61423,0,0.03577658,306.19748,318.47534,2357.144,2954.4866,17031.328,298.34033,0,0,0,0,0,7.263441e-05,0,0,0.1969051,0,3553.8257,3553.8257
406800,0,17.520853,0.27281284,13.240041,0,67.62588,0.3125457,0.376,294.15,293.65,283.15,0,3700,649.33624,0.000346,4349.3364,326.7114,315.3087,6794.657,0,3256.432,0,6742.25,0,319.23093,311.49777,294.05273,0,0,309.7167,318.36606,4107.3496,5045.261,11998.045,302.28802,0,0,0,0,0,7.263441e-05,0,0,0.19689827,0,7605.768,7605.768
407700,0,17.520853,0.27281284,13.249334,0,68.19585,0.3125457,0.376,294.15,293.65,283.15,0,3700,682.943,0.000346,4382.943,326.6842,316.09076,5962.055,0,3033.3247,0,6252.241,0,319.43445,312.6489,294.25385,0,0.10383435,297.06302,309.58563,2372.5964,3260.6406,0,299.01093,0,0,0,0,0,7.263441e-05,0,0,0.19689143,0,7416.2676,7416.2676
408600,0,17.520853,0.27281284,13.256335,0,68.75778,0.3125457,0.376,294.15,293.65,283.15,0,3700,552.42395,0.000346,4252.424,326.657,316.95068,5090.453,0,2609.5913,0,5339.919,0,319.8123,314.0187,293.9754,0,0,295.3352,307.9107,1223.2529,1918.3843,0,296.42804,0,0,0,0,0,7.263441e-05,0,0,0.1968846,0,6862.015,6862.015
409500,0,17.520853,0.27281284,13.262255,0,69.29964,0.3125457,0.376,294.15,293.65,283.15,0,3700,513.13635,0.000346,4213.136,326.62985,317.48337,4541.261,0,2233.0247,0,4543.6836,0,320.1067,314.9382,293.62656,0,0.023456968,303.10974,315.97168,1114.5396,1641.5695,17841.514,295.8612,0,0,0,0,0,7.263441e-05,0,0,0.19687776,0,6446.161,6446.161
410400,0,17.520853,0.27281284,13.268734,0,69.83855,0.29521838,0.376,294.15,293.65,286.15,0.01,3700,716.40765,0.000346,4416.4077,326.6027,316.13885,6394.249,0,2951.806,0,6086.2373,0,319.35345,312.07602,293.90955,125.01119,0,309.2514,319.05142,3795.7046,4613.6978,13594.13,301.52,0,0,0,0,0,7.263441e-05,0,0,0.19687092,0,7368.2134,7368.2134
411300,0,17.552233,0.27281284,13.27723,0,70.366554,0.29521838,0.376,294.15,293.65,285.15,0.003333333,3700,590.6967,0.000346,4290.697,326.48672,316.23776,5881.821,0,2989.621,0,6160.924,0,319.3265,312.6323,294.2858,27.888641,0.13580304,297.7925,310.46185,2895.7136,3815.768,0,300.09174,0,0,0,0,0,7.263441e-05,0,0,0.19686408,0,7280.318,7280.318
412200,0,17.559206,0.27281284,13.287494,0,70.88099,0.29521838,0.376,294.15,293.65,285.15,0.003333333,3700,621.29956,0.000346,4321.3,326.44,316.9667,5091.316,0,2628.0132,0,5375.5615,0,319.71243,313.91788,294.12424,27.879223,0,295.83112,308.517,1526.7917,2283.6777,0,297.1855,0,0,0,0,0,7.263441e-05,0,0,0.19685726,0,6949.313,6949.313
413100,0,17.56618,0.27281284,13.294148,0,71.39188,0.29521838,0.376,294.15,293.65,283.15,0,3700,609.5992,0.000346,4309.599,326.39325,317.59085,4412.734,0,2279.834,0,4633.898,0,320.0424,315.02014,293.80243,0,0,294.70407,307.40598,835.3933,1415.5011,0,295.47742,0,0,0,0,0,7.263441e-05,0,0,0.19685042,0,6589.433,6589.433
414000,0,17.56618,0.27281284,13.301383,0,71.89787,0.28650197,0.376,294.15,293.65,286.15,0.01,3700,640.5278,0.000346,4340.528,326.3663,317.0529,5826.157,0,2418.0063,0,4928.3237,0,319.9064,313.27554,293.66135,125.346504,0,306.92844,319.2883,2593.9622,3196.136,17145.053,298.86227,0,0,0,0,0,7.263441e-05,0,0,0.19684358,0,6758.534,6758.534
414900,0,17.59756,0.27281284,13.305295,0,72.40838,0.28650197,0.376,294.15,293.65,283.15,0,3700,700.8369,0.000346,4400.837,326.2505,315.56845,6477.5684,0,3136.783,0,6458.5737,0,319.26813,311.89587,294.09848,0,0,310.0748,318.4266,4275.008,5223.642,11585.279,302.66992,0,0,0,0,0,7.263441e-05,0,0,0.19683675,0,7537.6196,7537.6196
415800,0,17.59756,0.27281284,13.312218,0,72.93361,0.28650197,0.376,294.15,293.65,283.15,0,246.66667,730.0245,0.000346,976.69116,326.22366,316.1727,5846.2437,0,2997.0098,0,6132.792,0,319.57007,312.91632,294.15994,0,0.009954703,296.75168,309.2318,2187.6501,2992.6477,0,298.54623,0,0,0,0,0,7.263441e-05,0,0,0.19682992,0,3973.701,3973.701
416700,0,17.59756,0.27281284,13.316194,0,73.21406,0.28650197,0.376,294.15,293.65,283.15,0,0,845.07526,0.000346,845.07526,326.19684,316.9469,5184.867,0,2669.2964,0,5417.9595,0,320.00085,314.09985,293.7569,0,0,295.0233,307.48865,1089.9415,1654.7179,0,295.94226,0,0,0,0,0,7.263441e-05,0,0,0.19682308,0,3514.3716,3514.3716
417600,0,17.59756,0.27281284,13.321144,0,73.4865,0.2531137,0.376,294.15,293.65,283.15,0,0,1819.3918,0.000346,1819.3918,326.17004,315.99673,6813.715,0,3126.693,0,6389.5107,0,319.61874,311.86392,293.74127,0,0,308.6447,319.03296,3542.8738,4237.957,14410.138,300.84476,0,0,0,0,0,7.263441e-05,0,0,0.19681625,0,4946.085,4946.085
418500,0,17.59756,0.27281284,13.325669,0,73.79653,0.2531137,0.376,294.15,293.65,283.15,0,0,1795.7029,0.000346,1795.7029,326.14325,315.54916,6635.7417,0,3316.707,0,6791.751,0,319.4773,311.92502,294.22302,0,0.07301389,298.79224,311.30646,3655.5227,4590.5806,0,301.55237,0,0,0,0,0,7.263441e-05,0,0,0.19680941,0,5112.41,5112.41
419400,0,17.59756,0.27281284,13.332674,0,74.10226,0.2531137,0.376,294.15,293.65,295.15,0.017777778,0,1637.6138,0.000346,1637.6138,326.1165,316.49847,5728.258,0,2941.4878,0,5988.2886,0,319.84088,313.3214,294.068,888.9803,0,296.1015,308.6329,1751.3458,2475.6208,0,297.57947,0,0,0,0,0,7.263441e-05,0,0,0.19680257,0,4579.1016,4579.1016
420300,0,17.820707,0.27281284,13.336953,0,74.39071,0.2531137,0.376,294.15,293.65,283.15,0,0,1502.4446,0.000346,1502.4446,325.45752,317.28702,4912.0225,0,2523.7944,0,5113.8604,0,320.15912,314.56863,293.646,0,0.0039918334,303.41092,317.7217,950.81415,1447.0841,19851.31,295.5524,0,0,0,0,0,7.263441e-05,0,0,0.19679575,0,4026.239,4026.239
421200,0,17.820707,0.27281284,13.342128,0,74.6702,0.2070201,0.376,294.15,293.65,283.15,0,0,569.07294,0.000346,569.07294,325.43158,315.8614,6713.625,0,3158.3977,0,6484.9775,0,319.4637,311.82278,293.8744,0,0,309.384,318.91922,3910.2012,4689.5044,13226.858,301.7144,0,0,0,0,0,7.263441e-05,0,0,0.1967889,0,3727.4707,3727.4707
422100,0,17.820707,0.27281284,13.34758,0,74.85544,0.2070201,0.376,294.15,293.65,286.15,0.01,0,596.30273,0.000346,596.30273,325.4054,315.78424,6279.035,0,3180.7244,0,6530.5435,0,319.4555,312.30917,294.2399,125.31915,0.089891374,297.94186,310.4362,3028.1892,3905.5042,0,300.31146,0,0,0,0,0,7.263441e-05,0,0,0.19678208,0,3777.027,3777.027
423000,0,17.852087,0.27281284,13.352939,0,75.040085,0.2070201,0.376,294.15,293.65,297.15,0.046666667,0,530.1839,0.000346,530.1839,325.29034,316.61978,5487.8643,0,2811.9595,0,5735.4375,0,319.83453,313.58868,293.94962,2733.1042,0,295.65518,308.1329,1475.381,2119.7002,0,296.90778,0,0,0,0,0,7.263441e-05,0,0,0.19677524,0,3342.1433,3342.1433
423900,0,18.535473,0.27281284,13.357568,0,75.21787,0.2070201,0.376,294.15,293.65,283.15,0,0,432.62573,0.000346,432.62573,323.3279,316.60776,6180.592,0,2674.242,0,5445.191,0,319.97195,312.93768,293.60312,0,0.046887007,306.13885,318.5532,2324.375,2845.8137,17220.643,298.26352,0,0,0,0,0,7.263441e-05,0,0,0.19676842,0,3106.8677,3106.8677
