Time,sFH_FMU.E_to_grid,sFH_FMU.Q_DHW,sFH_FMU.Q_err_DHW,sFH_FMU.tot_vio_Kh,sFH_FMU.rev_elec,sFH_FMU.costs_elec,sFH_FMU.table_ts_price_elec.y[1],sFH_FMU.table_HT_NT.y[1],sFH_FMU.ts_T_inside_max,sFH_FMU.ts_T_inside_min,sFH_FMU.TDem_DHW,sFH_FMU.mFlow_DHW,sFH_FMU.dem_e_mob,sFH_FMU.dem_elec,sFH_FMU.price_el,sFH_FMU.Electricity.P_el_dom,sFH_FMU.outputs.outputsDist.t_DHW,sFH_FMU.outputs.outputsDist.t_TES,sFH_FMU.outputs.outputsDist.ch_TES,sFH_FMU.outputs.outputsDist.ch_DHW,sFH_FMU.outputs.outputsGen.power_HP,sFH_FMU.outputs.outputsGen.heat_rod,sFH_FMU.outputs.outputsGen.heat_HP,sFH_FMU.outputs.outputsGen.power_rod,sFH_FMU.outputs.outputsGen.T_supply,sFH_FMU.outputs.outputsGen.T_return,sFH_FMU.outputs.outputsDem.T_Air,sFH_FMU.outputs.outputsDem.dch_DHW,sFH_FMU.outputs.outputsDem.dT_vio,sFH_FMU.outputs.outputsTra.T_return_UFH,sFH_FMU.outputs.outputsTra.T_supply_UFH,sFH_FMU.outputs.outputsTra.Q_conv_UFH,sFH_FMU.outputs.outputsTra.Q_rad_UFH,sFH_FMU.outputs.outputsTra.dch_TES,sFH_FMU.outputs.outputsTra.T_panel_heating1,sFH_FMU.outputs.outputsElec.power_use_PV,sFH_FMU.outputs.outputsElec.power_to_grid_PV,sFH_FMU.outputs.outputsElec.power_to_BAT_PV,sFH_FMU.outputs.outputsElec.power_use_BAT,sFH_FMU.outputs.outputsElec.power_to_grid_BAT,sFH_FMU.outputs.outputsElec.power_to_BAT_from_grid,sFH_FMU.outputs.outputsElec.ch_BAT,sFH_FMU.outputs.outputsElec.dch_BAT,sFH_FMU.outputs.outputsElec.soc_BAT,sFH_FMU.outputs.outputsElec.power_to_grid,sFH_FMU.outputs.outputsElec.power_from_grid,sFH_FMU.outputs.outputsElec.res_elec
42300,0,2.9253266,0.0001723539,3.31445,0,3.239824,0.17749403,0.376,294.15,293.65,286.15,0.01,0,5426.3457,0.000346,5426.3457,324.74304,304.76584,5902.8237,0,2444.2886,0,5898.495,0,315.68655,308.9684,293.0103,125.49319,0.6396756,302.20074,306.4701,2522.817,3304.6624,5922.267,298.0686,466.0157,0,0,0,0,7.263441e-05,0,0,0.1996867,0,7404.6187,7870.6343
43200,0,2.9567068,0.0001723539,3.469899,0,3.5630543,0.19994989,0.376,294.15,293.65,283.15,0,0,4210.5483,0.000346,4210.5483,324.6286,304.74622,5882.508,0,2425.4724,0,5869.5435,0,315.6311,308.9361,293.04788,0,0.60210264,302.19308,306.44366,2510.0603,3288.1782,5896.241,298.0806,699.5669,0,0,0,0,7.263441e-05,0,0,0.19967978,0,5936.4536,6636.0205
44100,0,2.9567068,0.0001723539,3.6028268,0,3.8523107,0.19994989,0.376,294.15,293.65,283.15,0,0,2227.8145,0.000346,2227.8145,324.60312,304.7254,5813.398,0,2373.0364,0,5784.9507,0,315.4848,308.86844,293.15887,0,0.49111658,302.19388,306.4091,2472.2456,3278.3865,5847.1494,298.11575,946.25745,0,0,0,0,7.263441e-05,0,0,0.19967285,0,3654.5933,4600.8506
45000,0,2.9567068,0.0001723539,3.719198,0,4.028549,0.19994989,0.376,294.15,293.65,283.15,0,0,2244.442,0.000346,2244.442,324.57764,304.67865,5717.4546,0,2305.9602,0,5682.7773,0,315.26038,308.7532,293.20798,0,0.44203138,302.16672,306.34665,2450.4885,3256.9932,5798.2266,298.12122,1119.1788,0,0,0,0,7.263441e-05,0,0,0.1996659,0,3431.2234,4550.4023
45900,0,2.9567068,0.0001723539,3.8244467,0,4.1958146,0.19994989,0.376,294.15,293.65,289.15,0.008888889,0,2348.3872,0.000346,2348.3872,324.55215,304.60504,5634.3677,0,2250.023,0,5604.9155,0,315.0313,308.6187,293.25204,222.55984,0.39795318,302.1178,306.25534,2424.4878,3226.2236,5739.435,298.1132,1227.7623,0,0,0,0,7.263441e-05,0,0,0.19965898,0,3370.6477,4598.41
46800,0,3.0124934,0.0001723539,3.9174006,0,4.3613663,0.20429754,0.376,294.15,293.65,283.15,0,0,604.79254,0.000346,604.79254,324.3687,304.52866,5595.0645,0,2226.2078,0,5582.9033,0,314.8796,308.51172,293.30292,0,0.34708387,302.06772,306.1617,2395.642,3193.637,5679.002,298.1062,1307.3506,0,0,0,0,7.263441e-05,0,0,0.19965205,0,1523.6498,2831.0002
47700,0,3.0124934,0.0001723539,3.9957488,0,4.4382386,0.20429754,0.376,294.15,293.65,283.15,0,0,252.49046,0.000346,252.49046,324.34344,304.4776,5594.3105,0,2224.5723,0,5590.3496,0,314.82693,308.45993,293.36328,0,0.2867219,302.03842,306.0981,2368.4473,3169.188,5631.4644,298.11203,1330.587,0,0,0,0,7.263441e-05,0,0,0.19964512,0,1146.4757,2477.0627
48600,0,3.0124934,0.0001723539,4.0621963,0,4.4979606,0.20429754,0.376,294.15,293.65,283.15,0,0,1792.814,0.000346,1792.814,324.31818,304.45483,5603.9736,0,2231.131,0,5606.518,0,314.822,308.44397,293.4031,0,0.24687912,302.0283,306.06805,2353.8079,3153.4473,5603.8022,298.12253,1278.7628,0,0,0,0,7.263441e-05,0,0,0.19963819,0,2745.1824,4023.945
49500,0,3.0124934,0.0001723539,4.120449,0,4.6411757,0.20429754,0.376,294.15,293.65,283.15,0,0,2095.74,0.000346,2095.74,324.2929,304.45523,5624.816,0,2246.5605,0,5633.5225,0,314.86078,308.45905,293.42972,0,0.2202785,302.0339,306.0659,2347.733,3145.8794,5592.973,298.13696,1171.5693,0,0,0,0,7.263441e-05,0,0,0.19963124,0,3170.7312,4342.3003
50400,0,3.0124934,0.0001723539,4.172712,0,4.80692,0.20507842,0.376,294.15,293.65,283.15,0,0,2026.0138,0.000346,2026.0138,324.26764,304.4766,5657.15,0,2271.092,0,5671.9126,0,314.94177,308.50323,293.45178,0,0.19821869,302.05533,306.0884,2347.3086,3145.6987,5594.548,298.15817,1043.9011,0,0,0,0,7.263441e-05,0,0,0.19962431,0,3253.2046,4297.106
51300,0,3.0124934,0.0001723539,4.231653,0,4.978034,0.20507842,0.376,294.15,293.65,283.15,0,0,1461.9973,0.000346,1461.9973,324.2424,304.51184,5695.381,0,2298.5176,0,5711.038,0,315.04797,308.56592,293.40668,0,0.24333575,302.07953,306.13095,2373.366,3142.8945,5619.948,298.16528,900.8688,0,0,0,0,7.263441e-05,0,0,0.19961739,0,2859.646,3760.515
52200,0,3.0124934,0.0001723539,4.2914505,0,5.1292133,0.20507842,0.376,294.15,293.65,286.15,0.01,0,61.476746,0.000346,61.476746,324.2172,304.55817,5729.47,0,2324.3918,0,5745.462,0,315.15778,308.63693,293.4138,124.8913,0.23620419,302.11786,306.18335,2382.404,3151.7935,5639.4927,298.19055,747.65393,0,0,0,0,7.263441e-05,0,0,0.19961046,0,1638.2147,2385.8687
53100,0,3.0438733,0.0001723539,4.3497877,0,5.2185993,0.20507842,0.376,294.15,293.65,283.15,0,0,68.93847,0.000346,68.93847,324.10318,304.61176,5760.406,0,2349.0774,0,5776.458,0,315.2688,308.71274,293.4182,0,0.23177448,302.1612,306.24396,2393.58,3163.7834,5663.4624,298.21738,549.6494,0,0,0,0,7.263441e-05,0,0,0.19960353,0,1868.3665,2418.0159
54000,0,3.0438733,0.0001723539,4.4083214,0,5.321163,0.21316169,0.376,294.15,293.65,283.15,0,0,148.35605,0.000346,148.35605,324.0781,304.66766,5790.102,0,2373.3215,0,5806.083,0,315.3797,308.78986,293.41226,0,0.23773079,302.2042,306.3081,2407.7146,3179.228,5692.7363,298.23978,309.5287,0,0,0,0,7.263441e-05,0,0,0.1995966,0,2212.149,2521.6777
54900,0,3.0438733,0.0001723539,4.471066,0,5.4453936,0.21316169,0.376,294.15,293.65,283.15,0,0,146.17474,0.000346,146.17474,324.053,304.72226,5820.2246,0,2397.8281,0,5836.139,0,315.48996,308.8658,293.39386,0,0.2561455,302.245,306.37192,2426.297,3191.1965,5724.6772,298.2586,108.6469,0,0,0,0,7.263441e-05,0,0,0.19958967,0,2435.356,2544.003
55800,0,3.0438733,0.0001723539,4.534689,0,5.578817,0.21316169,0.376,294.15,293.65,286.15,0.01,0,141.25066,0.000346,141.25066,324.02792,304.7781,5849.635,0,2422.219,0,5865.6074,0,315.6003,308.94272,293.3991,125.18906,0.25090155,302.2904,306.43542,2437.9465,3202.4495,5749.8086,298.2872,-0,-0,-0,0,0,7.263441e-05,0,0,0.19958274,-0,2563.4697,2563.4697
56700,0,3.0752535,0.0001723539,4.5952663,0,5.7160826,0.21316169,0.376,294.15,293.65,283.15,0,0,136.57639,0.000346,136.57639,323.91403,304.8377,5877.2197,0,2445.9932,0,5893.2446,0,315.7111,309.0221,293.41653,0,0.23346488,302.3409,306.50168,2447.1458,3213.349,5771.642,298.3231,-0,-0,-0,0,0,7.263441e-05,0,0,0.1995758,-0,2582.5696,2582.5696
57600,0,3.0752535,0.0001723539,4.6509633,0,5.8543816,0.26719078,0.376,294.15,293.65,283.15,0,0,271.07565,0.000346,271.07565,323.8891,304.90063,5903.1094,0,2469.1553,0,5919.1284,0,315.82202,309.10358,293.4363,0,0.21369146,302.39432,306.57114,2456.3816,3225.216,5793.9004,298.3614,0,0,0,0,0,7.263441e-05,0,0,0.19956887,0,2740.231,2740.231
58500,0,3.0752535,0.0001723539,4.7020683,0,6.0410705,0.26719078,0.376,294.15,293.65,283.15,0,0,306.47662,0.000346,306.47662,323.86414,304.9873,6051.2656,0,2605.4392,0,6137.264,0,316.173,309.28592,293.45398,0,0.19602029,302.465,306.6706,2470.4666,3241.9448,5833.829,298.4073,0,0,0,0,0,7.263441e-05,0,0,0.19956194,0,2911.9158,2911.9158
59400,0,3.0752535,0.0001723539,4.748903,0,6.243381,0.26719078,0.376,294.15,293.65,286.15,0.01,0,303.6786,0.000346,303.6786,323.8392,305.1846,6352.3916,0,2846.887,0,6477.782,0,316.92575,309.69592,293.47247,125.19048,0.17752703,302.62277,306.90222,2507.9172,3284.8928,5936.3027,298.5009,0,0,0,0,0,7.263441e-05,0,0,0.19955501,0,3150.5657,3150.5657
60300,0,3.1066334,0.0001723539,4.7897964,0,6.4622846,0.26719078,0.376,294.15,293.65,283.15,0,0,332.2265,0.000346,332.2265,323.72543,305.50552,6649.1714,0,3087.633,0,6769.0313,0,317.80096,310.2334,293.50214,0,0.14785111,302.88058,307.27286,2570.271,3359.8005,6092.755,298.65558,0,0,0,0,0,7.263441e-05,0,0,0.19954808,0,3419.8596,3419.8596
61200,0,3.1066334,0.0001723539,4.8216777,0,6.695972,0.31651345,0.376,294.15,293.65,283.15,0,0,319.05145,0.000346,319.05145,323.70065,305.87894,6807.6147,0,3217.9277,0,6874.509,0,318.4772,310.7293,293.54462,0,0.10537928,303.1829,307.69595,2642.294,3448.9565,6260.339,298.84247,0,0,0,0,0,7.263441e-05,0,0,0.19954115,0,3536.979,3536.979
62100,0,3.1066334,0.0001723539,4.830284,0,6.9781194,0.31651345,0.376,294.15,293.65,283.15,0,0,398.9865,0.000346,398.9865,323.67584,306.2138,6843.651,0,3275.4287,0,6896.5264,0,318.87912,311.0902,293.6564,0,0,303.4632,308.06433,2682.4995,3537.4558,6382.505,299.03485,0,0,0,0,0,7.263441e-05,0,0,0.19953424,0,3674.415,3674.415
63000,0,3.1066334,0.0001723539,4.830284,0,7.2709494,0.31651345,0.376,294.15,293.65,283.15,0,986.6667,484.1174,0.000346,1470.784,323.65106,306.49072,6875.143,0,3326.5454,0,6918.795,0,319.21362,311.38885,293.703,0,0,303.6896,308.37054,2732.2947,3604.8308,6493.1885,299.1813,0,0,0,0,0,7.263441e-05,0,0,0.19952731,0,4797.3296,4797.3296
63900,0,3.1066334,0.0001723539,4.830284,0,7.6521835,0.31651345,0.376,294.15,293.65,283.15,0,3700,480.4705,0.000346,4180.4707,323.62628,306.71793,6898.1167,0,3365.9312,0,6932.075,0,319.4831,311.6322,293.74304,0,0,303.87604,308.6217,2772.981,3659.1401,6582.9766,299.30292,0,0,0,0,0,7.263441e-05,0,0,0.19952038,0,7546.4014,7546.4014
64800,0,3.1066334,0.0001723539,4.830284,0,8.250301,0.3088312,0.376,294.15,293.65,292,0.01,3700,402.34268,0.000346,4102.343,323.60153,306.9013,6905.7246,0,3388.239,0,6928.5435,0,319.68073,311.82117,293.7794,368.70438,0,304.02744,308.82358,2805.0356,3701.755,6653.0195,299.4035,0,0,0,0,0,7.263441e-05,0,0,0.19951345,0,7490.5815,7490.5815
65700,0,3.1992044,0.0001723539,4.830284,0,8.828983,0.3088312,0.376,294.15,293.65,285.15,0.003333333,3700,342.06546,0.000346,4042.0654,323.31458,307.04413,6897.9585,0,3396.086,0,6913.0005,0,319.809,311.95825,293.82568,27.890757,0,304.1479,308.9788,2824.3137,3735.6426,6701.1836,299.4885,0,0,0,0,0,7.263441e-05,0,0,0.19950652,0,7438.1514,7438.1514
66600,0,3.2061777,0.0001723539,4.830284,0,9.4035015,0.3088312,0.376,294.15,293.65,285.15,0.003333333,3700,429.5902,0.000346,4129.5903,323.27045,307.15094,6890.2466,0,3402.2786,0,6902.5435,0,319.90073,312.05878,293.85605,27.87885,0,304.23785,309.0945,2840.8606,3758.8413,6736.9126,299.552,0,0,0,0,0,7.263441e-05,0,0,0.19949959,0,7531.8687,7531.8687
67500,0,3.213151,0.0001723539,4.830284,0,9.98555,0.3088312,0.376,294.15,293.65,283.15,0,2960,843.32837,0.000346,3803.3284,323.22623,307.2347,6894.562,0,3417.2708,0,6909.231,0,319.99133,312.14447,293.88293,0,0,304.30905,309.18524,2853.1035,3775.8157,6764.03,299.60345,0,0,0,0,0,7.263441e-05,0,0,0.19949266,0,7220.599,7220.599
68400,0,3.213151,0.0001723539,4.830284,0,10.544361,0.2960626,0.376,294.15,293.65,286.15,0.01,0,1466.6721,0.000346,1466.6721,323.20178,307.3108,6921.956,0,3451.0142,0,6943.856,0,320.11676,312.23874,293.90765,125.33626,0,304.37372,309.26855,2862.3037,3801.909,6789.929,299.6466,0,0,0,0,0,7.263441e-05,0,0,0.19948573,0,4917.686,4917.686
69300,0,3.2445312,0.0001723539,4.830284,0,10.910422,0.2960626,0.376,294.15,293.65,283.15,0,0,1512.4069,0.000346,1512.4069,323.08847,307.3718,6982.415,0,3502.98,0,7000,0,320.28946,312.34262,293.67548,0,0,304.39462,309.35242,2958.5972,3787.8152,6877.212,299.6075,0,0,0,0,0,7.263441e-05,0,0,0.1994788,0,5015.3867,5015.3867
70200,0,3.2445312,0.0001723539,4.830284,0,11.28242,0.2960626,0.376,294.15,293.65,283.15,0,0,1453.3267,0.000346,1453.3267,323.06418,307.4273,6992.033,0,3523.7063,0,7000,0,320.36432,312.40652,293.6817,0,0,304.44125,309.41577,2970.699,3798.402,6900.438,299.638,0,0,0,0,0,7.263441e-05,0,0,0.19947189,0,4977.0327,4977.0327
71100,0,3.2445312,0.0001723539,4.830284,0,11.651509,0.2960626,0.376,294.15,293.65,283.15,0,0,817.9121,0.000346,817.9121,323.03986,307.47318,6993.719,0,3542.561,0,7000,0,320.4132,312.4535,293.6943,0,0,304.48013,309.46567,2978.2632,3807.2266,6915.735,299.66574,0,0,0,0,0,7.263441e-05,0,0,0.19946496,0,4360.473,4360.473
72000,0,3.2445312,0.0001723539,4.830284,0,11.9748335,0.25722918,0.376,294.15,293.65,283.15,0,0,415.76935,0.000346,415.76935,323.01556,307.51077,6994.835,0,3557.5857,0,7000,0,320.45273,312.49176,293.7067,0,0,304.5124,309.5063,2983.9807,3813.92,6927.305,299.6896,0,0,0,0,0,7.263441e-05,0,0,0.19945803,0,3973.355,3973.355
72900,0,3.2445312,0.0001723539,4.830284,0,12.230697,0.25722918,0.376,294.15,293.65,283.15,0,0,312.31448,0.000346,312.31448,322.99127,307.5419,6995.666,0,3567.0151,0,7000,0,320.48532,312.5234,293.7195,0,0,304.53964,309.53967,2988.0747,3818.9382,6935.8496,299.71066,0,0,0,0,0,7.263441e-05,0,0,0.1994511,0,3879.3296,3879.3296
73800,0,3.2445312,0.0001723539,4.830284,0,12.480364,0.25722918,0.376,294.15,293.65,295.15,0.017777778,0,224.139,0.000346,224.139,322.967,307.56863,6996.2876,0,3572.929,0,7000,0,320.51312,312.5505,293.73285,888.77936,0,304.56345,309.56808,2990.9956,3822.8289,6942.2363,299.72983,0,0,0,0,0,7.263441e-05,0,0,0.19944419,0,3797.0679,3797.0679
74700,0,3.4676778,0.0001723539,4.830284,0,12.724722,0.25722918,0.376,294.15,293.65,283.15,0,0,224.66098,0.000346,224.66098,322.31058,307.59174,6996.7495,0,3578.2283,0,7000,0,320.53708,312.5739,293.74603,0,0,304.58435,309.59247,2993.1328,3825.8186,6947.016,299.74728,0,0,0,0,0,7.263441e-05,0,0,0.19943726,0,3802.8892,3802.8892
75600,0,3.4676778,0.0001723539,4.830284,0,12.969525,0.21655962,0.376,294.15,293.65,283.15,0,0,263.4411,0.000346,263.4411,322.2871,307.6122,6997.114,0,3585.82,0,7000,0,320.55817,312.59457,293.75833,0,0,304.60306,309.6139,2994.81,3828.971,6950.8306,299.76294,0,0,0,0,0,7.263441e-05,0,0,0.19943033,0,3849.2612,3849.2612
76500,0,3.4676778,0.0001723539,4.830284,0,13.219114,0.21655962,0.376,294.15,293.65,286.15,0.01,0,675.13617,0.000346,675.13617,322.2634,307.92368,8607.966,0,3525.7715,2000,6741.951,2061.8557,323.85492,314.058,293.7258,125.304634,0,304.82523,310.0187,3057.9802,3876.2341,7204.1865,299.8571,0,0,0,0,0,7.263441e-05,0,0,0.1994234,0,6262.763,6262.763
77400,0,3.4990578,0.0001723539,4.830284,0,13.55316,0.21655962,0.376,294.15,293.65,297.15,0.046666667,0,481.2921,0.000346,481.2921,322.15082,308.6765,8373.988,0,3386.0874,2000,6410.31,2061.8557,324.18887,314.65823,293.81436,2732.987,0,305.44977,310.86642,3209.4639,4076.4543,7513.728,300.2494,0,0,0,0,0,7.263441e-05,0,0,0.19941649,0,5929.235,5929.235
78300,0,4.1824446,0.0001723539,4.830284,0,13.872599,0.21655962,0.376,294.15,293.65,283.15,0,0,453.1202,0.000346,453.1202,320.1909,309.14365,8237.98,0,3331.5085,2000,6260.6704,2061.8557,324.3971,315.02127,293.88538,0,0,305.82993,311.3743,3296.131,4198.096,7690.899,300.49417,0,0,0,0,0,7.263441e-05,0,0,0.19940956,0,5846.4844,5846.4844
79200,0,4.1824446,0.0001723539,4.830284,0,14.187609,0.20569047,0.316,291.65,291.15,283.15,0,0,296.17197,0.000346,296.17197,320.16962,309.4335,8128.477,0,1120.9005,2000,2100,2061.8557,324.48193,315.23074,293.93616,0,2.2861454,299.6088,308.8779,3348.6763,4272.067,0,300.65027,0,0,0,0,0,7.263441e-05,0,0,0.19940263,0,3478.9282,3478.9282
80100,0,4.1824446,0.0001723539,5.1959796,0,14.372525,0.20569047,0.316,291.65,291.15,283.15,0,0,408.21146,0.000346,408.21146,320.14755,313.11514,4013.2644,0,1044.3822,2000,2100,2061.8557,320.26743,315.69986,292.3744,0,0.72439003,293.06354,302.3326,211.753,292.00128,0,292.79895,0,0,0,0,0,7.263441e-05,0,0,0.19939572,0,3514.4492,3514.4492
81000,0,4.1824446,0.0001723539,5.316573,0,14.554111,0.20569047,0.316,291.65,291.15,283.15,0,0,419.99432,0.000346,419.99432,320.12546,315.76123,3727.6758,0,1082.688,2000,2100,2061.8557,322.35748,318.11493,292.0031,0,0.35312426,292.6524,301.9215,64.074165,-3.4141192,0,292.1316,0,0,0,0,0,7.263441e-05,0,0,0.19938879,0,3564.538,3564.538
81900,0,4.1824446,0.0001723539,5.394262,0,14.73862,0.20569047,0.316,291.65,291.15,283.15,0,0,285.4476,0.000346,285.4476,320.10342,318.34326,3723.6963,0,1129.8622,2000,2100,2061.8557,324.9597,320.72168,291.931,0,0.28100032,292.59534,301.8644,50.595177,-32.118332,0,292.03244,0,0,0,0,0,7.263441e-05,0,0,0.19938187,0,3477.1655,3477.1655
82800,0,4.1824446,0.0001723539,5.459403,0,14.918637,0.17973119,0.316,291.65,291.15,283.15,0,0,218.5697,0.000346,218.5697,320.0814,320.9235,3725.193,0,1176.9863,2000,2100,2061.8557,327.55942,323.31967,291.8915,0,0.24151841,292.57263,301.8417,48.64894,-35.27634,0,291.9891,0,0,0,0,0,7.263441e-05,0,0,0.19937494,0,3457.4116,3457.4116
83700,0,4.1824446,0.0001723539,5.51531,0,15.074829,0.17973119,0.316,291.65,291.15,283.15,0,0,101.66068,0.000346,101.66068,320.0594,323.50266,0,0,0,0,0,0,330.14642,326.8961,291.85596,0,0.20596269,292.5537,301.82278,47.86926,-35.884277,0,291.95203,0,0,0,0,0,7.263441e-05,0,0,0.19936801,0,101.66068,101.66068
84600,0,4.1824446,0.0001723539,5.5624638,0,15.079397,0.17973119,0.316,291.65,291.15,283.15,0,0,61.982937,0.000346,61.982937,320.03738,323.53967,0,0,0,0,0,0,330.14642,326.8961,291.82138,0,0.17138411,292.53552,301.8046,47.23657,-36.2302,0,291.91626,0,0,0,0,0,7.263441e-05,0,0,0.1993611,0,61.982937,61.982937
85500,0,4.1824446,0.0001723539,5.6010528,0,15.082182,0.17973119,0.316,291.65,291.15,283.15,0,0,60.720516,0.000346,60.720516,320.01538,323.5145,0,0,0,0,0,0,330.14642,326.8961,291.7874,0,0.13741662,292.51767,301.78674,46.64084,-36.55038,0,291.88116,0,0,0,0,0,7.263441e-05,0,0,0.19935417,0,60.720516,60.720516
86400,0,4.1824446,0.0001723539,5.6312175,0,15.08491,0.12046801,0.316,291.65,291.15,283.15,0,0,60.745964,0.000346,60.745964,319.9934,323.48935,0,0,0,0,0,0,330.14642,326.8961,291.75397,0,0.10397739,292.50012,301.76923,45.964333,-36.20656,0,291.84647,0,0,0,0,0,7.263441e-05,0,0,0.19934726,0,60.745964,60.745964
87300,0,4.1824446,0.0001723539,5.645468,0,15.08674,0.12046801,0.316,291.65,291.15,283.15,0,0,60.314365,0.000346,60.314365,319.97147,323.46423,0,0,0,0,0,0,330.14642,326.8961,291.67877,0,0.028758066,292.47247,301.74155,55.868263,-44.55039,0,291.79077,0,0,0,0,0,7.263441e-05,0,0,0.19934033,0,60.314365,60.314365
88200,0,4.1824446,0.0001723539,5.648158,0,15.088556,0.12046801,0.316,291.65,291.15,283.15,0,0,61.353294,0.000346,61.353294,319.94952,323.43912,0,0,0,0,0,0,330.14642,326.8961,291.64154,0,0,292.45248,301.7216,55.106907,-46.568207,0,291.75204,0,0,0,0,0,7.263441e-05,0,0,0.19933341,0,61.353294,61.353294
89100,0,4.1824446,0.0001723539,5.648158,0,15.0904045,0.12046801,0.316,291.65,291.15,283.15,0,0,61.427036,0.000346,61.427036,319.9276,323.41403,0,0,0,0,0,0,330.14642,326.8961,291.60623,0,0,292.43433,301.70343,54.907585,-47.296234,0,291.7163,0,0,0,0,0,7.263441e-05,0,0,0.19932649,0,61.427036,61.427036
90000,0,4.1824446,0.0001723539,5.648158,0,15.092254,0.11099181,0.316,291.65,291.15,283.15,0,0,61.566734,0.000346,61.566734,319.9057,323.38895,0,0,0,0,0,0,330.14642,326.8961,291.57126,0,0,292.41647,301.68555,54.776836,-47.93374,0,291.6811,0,0,0,0,0,7.263441e-05,0,0,0.19931957,0,61.566734,61.566734
90900,0,4.1824446,0.0001723539,5.648158,0,15.093963,0.11099181,0.316,291.65,291.15,283.15,0,0,61.263332,0.000346,61.263332,319.88382,323.3639,0,0,0,0,0,0,330.14642,326.8961,291.53656,0,0,292.39877,301.66788,54.66917,-48.5279,0,291.64618,0,0,0,0,0,7.263441e-05,0,0,0.19931264,0,61.263332,61.263332
91800,0,4.1824446,0.0001723539,5.648158,0,15.095662,0.11099181,0.316,291.65,291.15,283.15,0,0,60.642258,0.000346,60.642258,319.86194,323.33887,0,0,0,0,0,0,330.14642,326.8961,291.5017,0,0,292.3811,301.6502,54.649925,-49.149868,0,291.6113,0,0,0,0,0,7.263441e-05,0,0,0.19930573,0,60.642258,60.642258
92700,0,4.1824446,0.0001723539,5.648158,0,15.097345,0.11099181,0.316,291.65,291.15,283.15,0,0,61.15678,0.000346,61.15678,319.8401,323.31387,0,0,0,0,0,0,330.14642,326.8961,291.46704,0,0,292.3635,301.6326,54.620068,-49.8124,0,291.57657,0,0,0,0,0,7.263441e-05,0,0,0.19929881,0,61.15678,61.15678
93600,0,4.1824446,0.0001723539,5.648158,0,15.099042,0.103351764,0.316,291.65,291.15,283.15,0,0,61.52766,0.000346,61.52766,319.81824,323.28888,0,0,0,0,0,0,330.14642,326.8961,291.4331,0,0,292.34613,301.61523,54.47902,-50.4365,0,291.54233,0,0,0,0,0,7.263441e-05,0,0,0.19929188,0,61.52766,61.52766
94500,0,4.1824446,0.0001723539,5.648158,0,15.100632,0.103351764,0.316,291.65,291.15,283.15,0,0,60.596165,0.000346,60.596165,319.79642,323.26392,0,0,0,0,0,0,330.14642,326.8961,291.40067,0,0,292.32925,301.59833,54.077984,-50.957294,0,291.50906,0,0,0,0,0,7.263441e-05,0,0,0.19928497,0,60.596165,60.596165
95400,0,4.1824446,0.0001723539,5.648158,0,15.102198,0.103351764,0.316,291.65,291.15,283.15,0,0,61.164703,0.000346,61.164703,319.7746,323.23895,0,0,0,0,0,0,330.14642,326.8961,291.37012,0,0,292.31305,301.58212,53.40909,-51.21508,0,291.4772,0,0,0,0,0,7.263441e-05,0,0,0.19927804,0,61.164703,61.164703
96300,0,4.1824446,0.0001723539,5.648158,0,15.103778,0.103351764,0.316,291.65,291.15,283.15,0,0,58.895485,0.000346,58.895485,319.7528,323.21405,0,0,0,0,0,0,330.14642,326.8961,291.34064,0,0,292.29733,301.56644,52.686794,-51.243465,0,291.4463,0,0,0,0,0,7.263441e-05,0,0,0.19927113,0,58.895485,58.895485
97200,0,4.1824446,0.0001723539,5.648158,0,15.1053,0.07374128,0.316,291.65,291.15,283.15,0,0,97.18137,0.000346,97.18137,319.73102,323.18912,0,0,0,0,0,0,330.14642,326.8961,291.31104,0,0,292.28174,301.55084,52.112144,-51.2301,0,291.4155,0,0,0,0,0,7.263441e-05,0,0,0.19926421,0,97.18137,97.18137
98100,0,4.1824446,0.0001723539,5.648158,0,15.107091,0.07374128,0.316,291.65,291.15,283.15,0,0,130.2588,0.000346,130.2588,319.70926,323.16425,0,0,0,0,0,0,330.14642,326.8961,291.28067,0,0,292.266,301.5351,51.72798,-51.328644,0,291.3844,0,0,0,0,0,7.263441e-05,0,0,0.19925728,0,130.2588,130.2588
99000,0,4.1824446,0.0001723539,5.648158,0,15.109492,0.07374128,0.316,291.65,291.15,283.15,0,0,125.701416,0.000346,125.701416,319.6875,323.13937,0,0,0,0,0,0,330.14642,326.8961,291.2501,0,0,292.25018,301.51926,51.390953,-51.53793,0,291.35312,0,0,0,0,0,7.263441e-05,0,0,0.19925037,0,125.701416,125.701416
99900,0,4.1824446,0.0001723539,5.648158,0,15.11181,0.07374128,0.316,291.65,291.15,283.15,0,0,216.35336,0.000346,216.35336,319.66577,323.11453,0,0,0,0,0,0,330.14642,326.8961,291.2196,0,0,292.2344,301.50348,51.054394,-51.781883,0,291.32196,0,0,0,0,0,7.263441e-05,0,0,0.19924346,0,216.35336,216.35336
100800,0,4.1824446,0.0001723539,5.648158,0,15.115798,0.06238673,0.316,291.65,291.15,283.15,0,0,166.76933,0.000346,166.76933,319.64407,323.0897,0,0,0,0,0,0,330.14642,326.8961,291.18945,0,0,292.21875,301.48782,50.679893,-52.014977,0,291.29108,0,0,0,0,0,7.263441e-05,0,0,0.19923654,0,166.76933,166.76933
