Electricity.Timestep;Sum [kWh]
23250;0.015092898
23265;0.0149832
23280;0.015228731
23295;0.015359848
23310;0.015078313
23325;0.015258351
23340;0.01486248
23355;0.014969996
23370;0.015063985
23385;0.030419771
23400;0.033103038
23415;0.032403649
23430;0.091948538
23445;0.079036379
23460;0.108729981
23475;0.63173421
23490;0.579731233
23505;0.188877106
23520;0.076411584
23535;0.245631854
23550;1.143765849
23565;1.126285961
23580;0.705607567
23595;0.711922852
23610;0.844313533
23625;0.50158216
23640;0.531821529
23655;0.063632407
23670;0.034499384
23685;0.021436239
23700;0.033051383
23715;0.038404592
23730;0.077389905
23745;0.094956873
23760;0.079445513
23775;0.079142718
23790;0.078831613
23805;0.058351207
23820;0.049014265
23835;0.032643864
23850;0.015311272
23865;0.023251955
23880;0.040944138
23895;0.057069802
23910;0.058334989
23925;0.05761619
23940;0.059167876
23955;0.057374854
23970;0.060634044
23985;0.056440743
24000;0.053821013
24015;0.063926711
24030;0.100237306
24045;0.126588706
24060;0.111024085
24075;0.119822761
24090;0.091916418
24105;0.103836648
24120;0.125568562
24135;0.123937967
24150;0.126842202
24165;0.128823102
24180;0.132604806
24195;0.252726593
24210;0.401813764
24225;0.391595704
24240;0.403185733
24255;0.437594749
24270;0.193668604
24285;0.105661217
24300;0.118425664
24315;0.125461457
24330;0.095382596
24345;0.097436709
24360;0.058741804
24375;0.020213734
24390;0.01520579
24405;0.01539768
24420;0.015332882
24435;0.015113936
24450;0.015395151
24465;0.016188625
24480;0.015873772
24495;0.016091199
24510;0.015665089
24525;0.015956199
24540;0.015754795
24555;0.015403014
24570;0.026102368
24585;0.037600589
24600;0.03688192
24615;0.04231627
24630;0.032616633
24645;0.033299901
24660;0.033048007
24675;0.029021882
24690;0.015477991
24705;0.015239979
24720;0.015523153
24735;0.015382165
24750;0.015264506
24765;0.015343839
24780;0.015011129
24795;0.015229294
24810;0.019986586
24825;0.080620769
24840;0.134473812
24855;0.22614541
24870;0.687581146
24885;0.540825135
24900;0.069957874
24915;0.073948551
24930;0.098572157
24945;0.09846417
24960;0.2165313
24975;0.565692108
24990;0.473097521
25005;0.148016477
25020;0.55555189
25035;0.262994907
25050;0.059990038
25065;0.089379187
25080;0.038655161
25095;0.038560985
25110;0.037380944
25125;0.0359368
25140;0.502757239
25155;0.677704258
25170;1.120284764
25185;1.373001109
25200;1.267280175
25215;0.583602276
25230;0.578964013
25245;0.553881642
25260;0.04954123
25275;0.016541657
25290;0.015238968
25305;0.015250504
25320;0.485558615
25335;0.498352015
25350;0.497852425
25365;0.256990817
25380;0.015298833
25395;0.027740828
25410;0.038952327
25425;0.038737144
25440;0.041038154
25455;0.064642337
25470;0.137059064
25485;0.139723304
25500;0.093068561
25515;0.067792957
25530;0.089147528
25545;0.158855877
25560;0.166941498
25575;0.16676057
25590;0.146399881
25605;0.137907391
25620;0.134820336
25635;0.198524644
25650;0.286935385
25665;0.391005209
25680;0.432349881
25695;0.508793355
25710;0.309884144
25725;0.130689461
25740;0.140933299
25755;0.112268058
25770;0.116711099
25785;0.108552145
25800;0.057071424
25815;0.058311183
25830;0.038084533
25845;0.036680039
25860;0.050882692
25875;0.034664895
25890;0.033546887
25905;0.033945623
25920;0.021823239
25935;0.016014698
25950;0.016276032
25965;0.015819282
25980;0.015824193
25995;0.015276199
26010;0.015459863
26025;0.015499405
26040;0.015209901
26055;0.026189844
26070;0.038407254
26085;0.037184777
26100;0.037882278
26115;0.019482278
26130;0.015371789
26145;0.015106572
26160;0.015371669
26175;0.0303852
26190;0.032657533
26205;0.03307757
26220;0.032103407
26235;0.020334029
26250;0.014993794
26265;0.015138867
26280;0.015085185
26295;0.015328992
26310;0.015240489
26325;0.020295245
26340;0.096094137
26355;0.626290547
26370;0.473490009
26385;0.27599197
26400;0.020625926
26415;0.150260199
26430;0.49970386
26445;0.548504614
26460;0.833437584
26475;0.756733474
26490;0.284776583
26505;0.160740833
26520;0.091340289
26535;0.459674748
26550;0.203414651
26565;0.556517175
26580;0.211929648
26595;0.062018628
26610;0.079629111
26625;0.022820944
26640;0.020628438
26655;0.027800504
26670;0.037518223
26685;0.6555469
26700;0.702590484
26715;1.348517738
26730;0.855187583
26745;0.499109547
26760;0.502722753
26775;0.539074058
26790;0.426333206
26805;0.072046363
26820;0.065419144
26835;0.048838342
26850;0.048140034
26865;0.029342123
26880;0.021767641
26895;0.030845271
26910;0.106877853
26925;0.116716755
26940;0.134966827
26955;0.127023483
26970;0.129328819
26985;0.177101511
27000;0.163787698
27015;0.163120227
27030;0.144357034
27045;0.122749227
27060;0.085479705
27075;0.085868036
27090;0.09469866
27105;0.106508686
27120;0.109600626
27135;0.173763908
27150;0.337659527
27165;0.325258638
27180;0.337290539
27195;0.336929367
27210;0.287413807
27225;0.08131426
27240;0.083071919
27255;0.103194166
27270;0.103700776
27285;0.104860032
27300;0.080884983
27315;0.023987678
27330;0.015773503
27345;0.01560676
27360;0.029274651
27375;0.031764677
27390;0.032263141
27405;0.032616198
27420;0.018586764
27435;0.015325132
27450;0.014973057
27465;0.015136586
27480;0.015403901
27495;0.01549702
27510;0.014984817
27525;0.015185973
27540;0.015257782
27555;0.015227488
27570;0.035372679
27585;0.037537969
27600;0.037910107
27615;0.038225783
27630;0.02894959
27645;0.015482422
27660;0.029206372
27675;0.032255802
27690;0.033023128
27705;0.032247644
27720;0.016093893
27735;0.015434283
27750;0.015847909
27765;0.043785995
27780;0.357374727
27795;0.480995617
27810;0.3739726
27825;0.630869505
27840;0.482750177
27855;0.130410714
27870;0.03925953
27885;0.039067181
27900;0.049021241
27915;0.062428158
27930;0.0530873
27945;0.044817463
27960;0.03993086
27975;0.055469376
27990;0.053922658
28005;0.042909286
28020;0.037218636
28035;0.01484277
28050;0.015235833
28065;0.036781666
28080;0.036734441
28095;0.035571339
28110;0.03176593
28125;0.020177778
28140;0.021351433
28155;0.052678116
28170;0.065968651
28185;0.078252095
28200;0.077696094
28215;0.104066085
28230;0.833118792
28245;0.601733988
28260;0.11255496
28275;0.336841425
28290;0.056101675
28305;0.019239762
28320;0.031290025
28335;0.030543157
28350;0.086462752
28365;0.074241777
28380;0.075113604
28395;0.090539825
28410;0.125340641
28425;0.115961676
28440;0.127438862
28455;0.173148091
28470;0.316244306
28485;0.432644865
28500;0.432174647
28515;0.39738157
28530;0.179195078
28545;0.156813509
28560;0.168423463
28575;0.142365482
28590;0.161730659
28605;0.14883002
28620;0.151526313
28635;0.149013548
28650;0.150210494
28665;0.137815758
28680;0.133126326
28695;0.108302298
28710;0.030520254
28725;0.016410999
28740;0.014966801
28755;0.015158643
28770;0.015550074
28785;0.0161013
28800;0.029730363
28815;0.037874482
28830;0.039012929
28845;0.038859385
28860;0.033189752
28875;0.015458948
28890;0.015528678
28905;0.015414283
28920;0.015298547
28935;0.015320005
28950;0.0187718
28965;0.032818982
28980;0.033316816
28995;0.032586877
29010;0.03013774
29025;0.015120722
29040;0.015286527
29055;0.015045299
29070;0.01517879
29085;0.0152825
29100;0.015312058
29115;0.032817815
29130;0.074526941
29145;0.090955349
29160;0.062777013
29175;0.05832257
29190;0.080708111
29205;0.607412899
29220;0.519765442
29235;0.345056888
29250;0.136998567
29265;0.35604682
29280;0.163519251
29295;0.033240172
29310;0.124900401
29325;0.523012161
29340;0.059148394
29355;0.069029747
29370;0.028229649
29385;0.038698392
29400;0.052548518
29415;0.293517158
29430;0.142050535
29445;0.505542671
29460;0.66732859
29475;0.581521229
29490;0.535098846
29505;0.498431069
29520;0.547736098
29535;0.505171097
29550;0.183127482
29565;0.038152714
29580;0.393994928
29595;0.772566194
29610;0.54722204
29625;0.055909307
29640;0.020436391
29655;0.017114873
29670;0.039162594
29685;0.039503269
29700;0.333556233
29715;0.525198911
29730;0.551073896
29745;0.045891083
29760;0.037143095
29775;0.038382542
29790;0.093493873
29805;0.115010175
29820;0.109512695
29835;0.111692285
29850;0.127659815
29865;0.130064218
29880;0.131859037
29895;0.145021931
29910;0.2586541
29925;0.408701448
29940;0.407970915
29955;0.355372826
29970;0.356066797
29985;0.119562108
30000;0.12451323
30015;0.135276066
30030;0.13559348
30045;0.109863861
30060;0.080525699
30075;0.088380497
30090;0.118016051
30105;0.13167987
30120;0.135649362
30135;0.124252044
30150;0.122514201
30165;0.109642337
30180;0.106293405
30195;0.105456778
30210;0.042269632
30225;0.015490036
30240;0.015337652
30255;0.015425366
30270;0.015177071
30285;0.015045081
30300;0.015662907
30315;0.01612468
30330;0.016132726
30345;0.015933103
30360;0.021875576
30375;0.033818311
30390;0.032744601
30405;0.032739811
30420;0.052077809
30435;0.038272752
30450;0.039057469
30465;0.03772986
30480;0.015524402
30495;0.015480473
30510;0.015279938
30525;0.015102251
30540;0.015318243
30555;0.01506038
30570;0.015107698
30585;0.015391924
30600;0.015218626
30615;0.015288442
30630;0.015129396
30645;0.015316745
30660;0.015168749
30675;0.015067085
30690;0.031160112
30705;0.273267119
30720;0.562062781
30735;0.473964086
30750;0.601758227
30765;0.940801484
30780;0.583431395
30795;0.223523232
30810;0.126569801
30825;0.127284481
30840;0.116435988
30855;0.301319922
30870;0.994725143
30885;0.873806927
30900;1.080581598
30915;0.568949075
30930;0.530715788
30945;0.554009409
30960;0.668613532
30975;0.804913537
30990;0.425823157
31005;0.061648243
31020;0.051037259
31035;0.058833852
31050;0.059053709
31065;0.053066505
31080;0.044266225
31095;0.03359075
31110;0.036005208
31125;0.036070618
31140;0.036495339
31155;0.035458145
31170;0.030932732
31185;0.031127894
31200;0.045725376
31215;0.036571183
31230;0.155180464
31245;0.195751565
31260;0.160355203
31275;0.136135235
31290;0.150848966
31305;0.128315492
31320;0.089114347
31335;0.090879661
31350;0.358314285
31365;0.363090706
31380;0.356765411
31395;0.347264573
31410;0.27834539
31425;0.09946503
31440;0.090330439
31455;0.081155215
31470;0.081418788
31485;0.081947532
31500;0.207591079
31515;0.786784929
31530;0.812543304
31545;0.665308588
31560;0.666299217
31575;0.754910436
31590;0.732913482
31605;0.608895509
31620;0.378748332
31635;0.075131826
31650;0.055197458
31665;0.028957956
31680;0.014943971
31695;0.014787493
31710;0.015133505
31725;0.015795301
31740;0.016177199
31755;0.01649783
31770;0.015981041
31785;0.016081769
31800;0.016028452
31815;0.015535291
31830;0.018358324
31845;0.039261601
31860;0.03720595
31875;0.038376814
31890;0.038025925
31905;0.018400333
31920;0.032430166
31935;0.03284667
31950;0.032576789
31965;0.032247194
31980;0.084510711
31995;0.087903133
32010;0.086644031
32025;0.08694122
32040;0.069614932
32055;0.042277218
32070;0.040199863
32085;0.040596756
32100;0.201395129
32115;0.609915566
32130;0.455508119
32145;0.542344966
32160;0.46016811
32175;0.334367578
32190;0.399837171
32205;0.465663333
32220;0.42403925
32235;0.506118733
32250;0.528941982
32265;0.53680843
32280;0.53527694
32295;0.05004467
32310;0.05005255
32325;0.04242685
32340;0.045831517
32355;0.031617389
32370;0.297210763
32385;0.786670828
32400;0.370338571
32415;0.068399574
32430;0.038629343
32445;0.037173922
32460;0.045717825
32475;0.053502703
32490;0.06570552
32505;0.084134931
32520;0.061804307
32535;0.061898751
32550;0.058431454
32565;0.060985483
32580;0.086928397
32595;0.076301783
32610;0.067968049
32625;0.06755999
32640;0.058769901
32655;0.048192442
32670;0.0793689
32685;0.118075229
32700;0.115792302
32715;0.142882674
32730;0.138396013
32745;0.164137775
32760;0.162500396
32775;0.167943794
32790;0.160083615
32805;0.140719707
32820;0.15222771
32835;0.1285438
32850;0.336599701
32865;0.369596186
32880;0.368836815
32895;0.363705697
32910;0.215658569
32925;0.101366133
32940;0.083879265
32955;0.083527361
32970;0.068661879
32985;0.077272878
33000;0.091986631
33015;0.067289374
33030;0.067258342
33045;0.067090521
33060;0.068095898
33075;0.086395664
33090;0.088848849
33105;0.090310403
33120;0.072806154
33135;0.025643873
33150;0.015423656
33165;0.015460302
33180;0.015307011
33195;0.015301814
33210;0.015320036
33225;0.016521418
33240;0.033266524
33255;0.03395535
33270;0.032776769
33285;0.028868932
33300;0.016360913
33315;0.015874397
33330;0.015451044
33345;0.015303064
33360;0.015399865
33375;0.015352441
33390;0.016751205
33405;0.039092797
33420;0.038584871
33435;0.038223003
33450;0.038056739
33465;0.0245325
33480;0.01500104
33495;0.015322679
33510;0.015313499
33525;0.05930654
33540;0.076045542
33555;0.268309062
33570;0.567097641
33585;0.283323311
33600;0.051470048
33615;0.414165944
33630;0.484923177
33645;0.574829379
33660;0.489279485
33675;0.116325413
33690;0.100039596
33705;0.407767833
33720;0.566084091
33735;0.088408403
33750;0.109281643
33765;0.204345631
33780;0.087104979
33795;0.027853694
33810;0.020714112
33825;0.31104986
33840;0.712561772
33855;1.262678244
33870;1.335909447
33885;0.987778185
33900;0.523372974
33915;0.530120664
33930;0.540173802
33945;0.050945641
33960;0.040185194
33975;0.055321128
33990;0.588020925
34005;0.105487702
34020;0.112491356
34035;0.118057731
34050;0.115073858
34065;0.221412008
34080;0.371005542
34095;0.061734387
34110;0.092011955
34125;0.127585045
34140;0.130300034
34155;0.131166332
34170;0.141915561
34185;0.111783012
34200;0.093570079
34215;0.144625407
34230;0.376575984
34245;0.383007332
34260;0.390880231
34275;0.242738854
34290;0.137945834
34305;0.155630013
34320;0.190533936
34335;0.168092879
34350;0.134824059
34365;0.099324277
34380;0.076388259
34395;0.054124354
34410;0.060545767
34425;0.056449872
34440;0.084881486
34455;0.09400008
34470;0.094951949
34485;0.08811972
34500;0.066593201
34515;0.060947718
34530;0.060733024
34545;0.060656186
34560;0.025590896
34575;0.029844896
34590;0.038392368
34605;0.038142161
34620;0.033466025
34635;0.015616966
34650;0.015196858
34665;0.015479509
34680;0.016304108
34695;0.016167782
34710;0.016229601
34725;0.015996447
34740;0.023845102
34755;0.032789291
34770;0.033182895
34785;0.03274747
34800;0.017747618
34815;0.015495828
34830;0.016488235
34845;0.03836132
34860;0.037565758
34875;0.037593532
34890;0.032455486
34905;0.015416741
34920;0.015037129
34935;0.0153546
34950;0.015365006
34965;0.367052562
34980;0.457416912
34995;0.455296837
35010;0.08754902
35025;0.646816808
35040;0.494213492
35055;0.097411622
35070;0.015378481
35085;0.494077579
35100;0.682339529
35115;0.14458465
35130;0.026424415
35145;0.278612638
35160;0.574991462
35175;0.17904228
35190;0.06831879
35205;0.076741389
35220;0.023630076
35235;0.033690137
35250;0.05036071
35265;0.137866757
35280;0.713935884
35295;0.664638336
35310;0.606109666
35325;0.529085462
35340;0.513595463
35355;0.71380041
35370;1.272065461
35385;0.949499261
35400;0.041404366
35415;0.025135264
35430;0.037051678
35445;0.03789586
35460;0.46425621
35475;0.522244362
35490;0.499929064
35505;0.517366145
35520;0.066343326
35535;0.064446821
35550;0.087905596
35565;0.145408144
35580;0.135975757
35595;0.106511406
35610;0.105607231
35625;0.106109726
35640;0.084793376
35655;0.075886926
35670;0.127856965
35685;0.371994251
35700;0.372510956
35715;0.375120005
35730;0.358988692
35745;0.379612861
35760;0.153031114
35775;0.138754494
35790;0.100882703
35805;0.097996075
35820;0.097676387
35835;0.098250911
35850;0.085407215
35865;0.077901787
35880;0.059089612
35895;0.033531048
35910;0.015067126
35925;0.015409326
35940;0.014907065
35955;0.015388672
35970;0.01545121
35985;0.014830033
36000;0.015139731
36015;0.015074613
36030;0.015160007
36045;0.01523535
36060;0.035721941
36075;0.038578096
36090;0.055555831
36105;0.055124539
36120;0.04042999
36135;0.033363712
36150;0.016211275
36165;0.016142827
36180;0.015828755
36195;0.015992738
36210;0.015615997
36225;0.015426385
36240;0.015268427
36255;0.015268963
36270;0.014870564
36285;0.015399478
36300;0.015213754
36315;0.015163537
36330;0.015031785
36345;0.030120674
36360;0.015221975
36375;0.030858544
36390;0.221903458
36405;0.630819238
36420;0.369146631
36435;0.082644726
36450;0.664467794
36465;0.523902267
36480;0.093807658
36495;0.035559397
36510;0.035461275
36525;0.036227285
36540;0.035246444
36555;0.035852788
36570;0.380341614
36585;0.441269377
36600;0.347884394
36615;0.022622209
36630;0.031774031
36645;0.032048081
36660;0.03128257
36675;0.050088923
36690;0.054261257
36705;0.053654256
36720;0.053275653
36735;0.032677809
36750;0.044599514
36765;0.055003597
36780;0.066103243
36795;0.06911312
36810;0.058003319
36825;0.03471512
36840;0.049678179
36855;0.050414933
36870;0.048912126
36885;0.047928651
36900;0.034246918
36915;0.031981308
36930;0.048363465
36945;0.053192547
36960;0.053017215
36975;0.052899807
36990;0.320220473
37005;0.097803138
37020;0.10374232
37035;0.134502944
37050;0.156286334
37065;0.147923583
37080;0.141352079
37095;0.133181281
37110;0.247430079
37125;0.443881313
37140;0.452366333
37155;0.435806969
37170;0.302565515
37185;0.185318465
37200;0.181248768
37215;0.181019257
37230;0.18121668
37245;0.187139439
37260;0.156200968
37275;0.156000829
37290;0.115391355
37305;0.176461668
37320;0.189161587
37335;0.13845754
37350;0.181477323
37365;0.246426327
37380;0.092012764
37395;0.018726058
37410;0.026640732
37425;0.031992393
37440;0.032763759
37455;0.031072962
37470;0.014880048
37485;0.015300657
37500;0.015179742
37515;0.015232757
37530;0.015785641
37545;0.015781564
37560;0.016081459
37575;0.016177978
37590;0.016325448
37605;0.017654516
37620;0.038683879
37635;0.037235847
37650;0.03746955
37665;0.037665984
37680;0.0303575
37695;0.03302841
37710;0.033058969
37725;0.017746836
37740;0.015252979
37755;0.015359415
37770;0.015308614
37785;0.015439238
37800;0.015047527
37815;0.015090548
37830;0.045328338
37845;0.06644691
37860;0.587782487
37875;0.476181809
37890;0.274437217
37905;0.147704992
37920;0.042758705
37935;0.466741278
37950;0.727738024
37965;0.557127
37980;0.520478732
37995;0.5366664
38010;0.114295029
38025;0.399174444
38040;0.055443194
38055;0.017884413
38070;0.020541414
38085;0.022349331
38100;0.021134403
38115;0.020993391
38130;0.017599432
38145;0.015531539
38160;0.273871186
38175;0.63929373
38190;1.235356332
38205;1.31380824
38220;0.80892823
38235;0.543343374
38250;0.549771277
38265;0.561268612
38280;0.275076867
38295;0.055395022
38310;0.035313922
38325;0.031631759
