Time,QHeatTotal
2.54052e+07,0
2.54088e+07,2258.7073
2.54124e+07,1194.8707
2.5416e+07,1259.3062
2.54196e+07,1475.6107
2.54232e+07,1464.1725
2.54268e+07,804.3048
2.54304e+07,4590.215
2.5434e+07,0
2.54376e+07,0
2.54412e+07,0
2.54448e+07,0
2.54484e+07,0
2.5452e+07,0
2.54556e+07,0
2.54592e+07,0
2.54628e+07,0
2.54664e+07,0
2.547e+07,0
2.54736e+07,0
2.54772e+07,0
2.54808e+07,3450.3855
2.54844e+07,0
2.5488e+07,744.4149
2.54916e+07,855.85
2.54952e+07,0
2.54988e+07,0
2.55024e+07,0
2.5506e+07,0
2.55096e+07,0
2.55132e+07,0
2.55168e+07,0
2.55204e+07,0
2.5524e+07,0
2.55276e+07,0
2.55312e+07,0
2.55348e+07,0
2.55384e+07,0
2.5542e+07,0
2.55456e+07,0
2.55492e+07,0
2.55528e+07,0
2.55564e+07,0
2.556e+07,0
2.55636e+07,0
2.55672e+07,0
2.55708e+07,0
2.55744e+07,0
2.5578e+07,0
2.55816e+07,0
2.55852e+07,0
2.55888e+07,0
2.55924e+07,0
2.5596e+07,0
2.55996e+07,0
2.56032e+07,0
2.56068e+07,0
2.56104e+07,0
2.5614e+07,0
2.56176e+07,0
2.56212e+07,0
2.56248e+07,0
2.56284e+07,0
2.5632e+07,0
2.56356e+07,0
2.56392e+07,0
2.56428e+07,0
2.56464e+07,0
2.565e+07,0
2.56536e+07,0
2.56572e+07,0
2.56608e+07,0
2.56644e+07,0
2.5668e+07,0
2.56716e+07,0
2.56752e+07,0
2.56788e+07,0
2.56824e+07,0
2.5686e+07,0
2.56896e+07,0
2.56932e+07,0
2.56968e+07,0
2.57004e+07,0
2.5704e+07,0
2.57076e+07,0
2.57112e+07,0
2.57148e+07,0
2.57184e+07,0
2.5722e+07,0
2.57256e+07,6340.997
2.57292e+07,6930.3623
2.57328e+07,6930.3623
2.57364e+07,6930.3623
2.574e+07,3224.735
2.57436e+07,1777.4268
2.57472e+07,1673.1826
2.57508e+07,1617.9656
2.57544e+07,1670.0695
2.5758e+07,1731.8226
2.57616e+07,1711.003
2.57652e+07,1663.0286
2.57688e+07,1643.7162
2.57724e+07,1040.407
2.5776e+07,4927.896
2.57796e+07,0
2.57832e+07,0
2.57868e+07,0
2.57904e+07,0
2.5794e+07,0
2.57976e+07,0
2.58012e+07,0
2.58048e+07,0
2.58084e+07,0
2.5812e+07,0
2.58156e+07,0
2.58192e+07,0
2.58228e+07,0
2.58264e+07,0
2.583e+07,0
2.58336e+07,0
2.58372e+07,0
2.58408e+07,0
2.58444e+07,0
2.5848e+07,0
2.58516e+07,0
2.58552e+07,0
2.58588e+07,0
2.58624e+07,0
2.5866e+07,0
2.58696e+07,0
2.58732e+07,0
2.58768e+07,0
2.58804e+07,0
2.5884e+07,0
2.58876e+07,0
2.58912e+07,0
2.58948e+07,0
2.58984e+07,0
2.5902e+07,0
2.59056e+07,0
2.59092e+07,0
2.59128e+07,0
2.59164e+07,0
2.592e+07,0
2.59236e+07,3434.063
2.59272e+07,712.617
2.59308e+07,863.24963
2.59344e+07,957.1983
2.5938e+07,1054.4597
2.59416e+07,1280.9528
2.59452e+07,1345.3906
2.59488e+07,5734.797
2.59524e+07,6005.6704
2.5956e+07,5154.713
2.59596e+07,0
2.59632e+07,0
2.59668e+07,0
2.59704e+07,0
2.5974e+07,0
2.59776e+07,0
2.59812e+07,0
2.59848e+07,0
2.59884e+07,0
2.5992e+07,0
2.59956e+07,0
2.59992e+07,1803.3137
2.60028e+07,384.76413
2.60064e+07,760.06396
2.601e+07,905.3208
2.60136e+07,0
2.60172e+07,0
2.60208e+07,0
2.60244e+07,0
2.6028e+07,0
2.60316e+07,0
2.60352e+07,0
2.60388e+07,0
2.60424e+07,0
2.6046e+07,0
2.60496e+07,0
2.60532e+07,0
2.60568e+07,0
2.60604e+07,0
2.6064e+07,5559.3105
2.60676e+07,6123.572
2.60712e+07,6307.8193
2.60748e+07,6759.6187
2.60784e+07,6845.999
2.6082e+07,6930.3623
2.60856e+07,2521.4773
2.60892e+07,1261.4384
2.60928e+07,1402.4519
2.60964e+07,1775.5942
2.61e+07,1898.5931
2.61036e+07,1943.8773
2.61072e+07,2132.3433
2.61108e+07,2267.703
2.61144e+07,2232.328
2.6118e+07,1581.9845
2.61216e+07,5563.6763
2.61252e+07,6112.9946
2.61288e+07,5749.3594
2.61324e+07,5476.0605
2.6136e+07,5329.789
2.61396e+07,5218.167
2.61432e+07,4877.5933
2.61468e+07,4475.1035
2.61504e+07,4323.45
2.6154e+07,4484.779
2.61576e+07,4773.1177
2.61612e+07,5251.176
2.61648e+07,5424.8813
2.61684e+07,5416.1484
2.6172e+07,911.7616
2.61756e+07,0
2.61792e+07,0
2.61828e+07,26.998056
2.61864e+07,116.60345
2.619e+07,205.40215
2.61936e+07,287.14417
2.61972e+07,386.78424
2.62008e+07,476.80103
2.62044e+07,0
2.6208e+07,4027.8757
2.62116e+07,0
2.62152e+07,0
2.62188e+07,0
2.62224e+07,0
2.6226e+07,0
2.62296e+07,0
2.62332e+07,0
2.62368e+07,0
2.62404e+07,0
2.6244e+07,0
2.62476e+07,0
2.62512e+07,5984.355
2.62548e+07,0
2.62584e+07,0
2.6262e+07,0
2.62656e+07,0
2.62692e+07,5261.2314
2.62728e+07,1227.2308
2.62764e+07,1516.8416
2.628e+07,1655.0828
2.62836e+07,1850.5951
2.62872e+07,2097.0918
2.62908e+07,1542.8551
2.62944e+07,5579.2324
2.6298e+07,6441.7773
2.63016e+07,6186.33
2.63052e+07,5806.84
2.63088e+07,5737.5054
2.63124e+07,6075.6094
2.6316e+07,5947.5327
2.63196e+07,5474.223
2.63232e+07,5294.081
2.63268e+07,5557.3
2.63304e+07,5921.6
2.6334e+07,6429.8237
2.63376e+07,6565.6523
2.63412e+07,6648.4634
2.63448e+07,2297.7478
2.63484e+07,1294.2294
2.6352e+07,1566.7915
2.63556e+07,1791.4596
2.63592e+07,1964.8203
2.63628e+07,2133.293
2.63664e+07,2284.7942
2.637e+07,2442.582
2.63736e+07,2565.383
2.63772e+07,1960.1567
2.63808e+07,5884.052
2.63844e+07,5889.62
2.6388e+07,5228.967
2.63916e+07,4760.137
2.63952e+07,4491.419
2.63988e+07,4259.584
2.64024e+07,3884.3384
2.6406e+07,3646.5322
2.64096e+07,3845.7388
2.64132e+07,4218.5967
2.64168e+07,4465.213
2.64204e+07,5049.6445
2.6424e+07,5273.86
2.64276e+07,5354.1284
2.64312e+07,963.2304
2.64348e+07,34.248592
2.64384e+07,326.55325
2.6442e+07,576.94476
2.64456e+07,781.1566
2.64492e+07,999.4373
2.64528e+07,1199.5203
2.64564e+07,1363.9003
2.646e+07,1534.0817
2.64636e+07,1678.0222
2.64672e+07,5802.451
2.64708e+07,5567.371
2.64744e+07,4782.3066
2.6478e+07,4388.604
2.64816e+07,4174.8335
2.64852e+07,4104.665
2.64888e+07,3858.6013
2.64924e+07,3549.6077
2.6496e+07,3708.5205
2.64996e+07,4047.1729
2.65032e+07,4242.1704
2.65068e+07,4278.214
2.65104e+07,4291.9873
2.6514e+07,4903.349
2.65176e+07,617.706
2.65212e+07,0
2.65248e+07,118.97143
2.65284e+07,390.7165
2.6532e+07,600.40265
2.65356e+07,864.4075
2.65392e+07,1017.4528
2.65428e+07,1140.9432
2.65464e+07,1206.5159
2.655e+07,1260.6151
2.65536e+07,5541.692
2.65572e+07,6067.551
2.65608e+07,5626.043
2.65644e+07,5322.097
2.6568e+07,4964.485
2.65716e+07,4717.522
2.65752e+07,4613.0996
2.65788e+07,4505.1255
2.65824e+07,4404.7153
2.6586e+07,4291.283
2.65896e+07,4253.1196
2.65932e+07,4191.5537
2.65968e+07,4188.3154
2.66004e+07,4658.2397
2.6604e+07,229.31142
2.66076e+07,0
2.66112e+07,0
2.66148e+07,0
2.66184e+07,0
2.6622e+07,0.30798241
2.66256e+07,111.31573
2.66292e+07,271.92767
2.66328e+07,431.19022
2.66364e+07,0
2.664e+07,4251.115
2.66436e+07,5184.0967
2.66472e+07,4919.2856
2.66508e+07,4716.004
2.66544e+07,4621.88
2.6658e+07,4619.7944
2.66616e+07,4462.734
2.66652e+07,4168.397
2.66688e+07,4019.3875
2.66724e+07,3993.1748
2.6676e+07,4059.321
2.66796e+07,4423.7466
2.66832e+07,4967.3228
2.66868e+07,0
2.66904e+07,0
2.6694e+07,0
2.66976e+07,0
2.67012e+07,0
2.67048e+07,0
2.67084e+07,0
2.6712e+07,188.0219
2.67156e+07,231.6477
2.67192e+07,369.79834
2.67228e+07,0
2.67264e+07,4122.718
2.673e+07,4990.9497
2.67336e+07,0
2.67372e+07,0
2.67408e+07,0
2.67444e+07,0
2.6748e+07,0
2.67516e+07,0
2.67552e+07,0
2.67588e+07,0
2.67624e+07,0
2.6766e+07,0
2.67696e+07,6169.8667
2.67732e+07,6164.1855
2.67768e+07,1610.647
2.67804e+07,421.7491
2.6784e+07,568.7207
2.67876e+07,752.7421
2.67912e+07,1043.6552
2.67948e+07,1306.03
2.67984e+07,1453.372
2.6802e+07,1524.5042
2.68056e+07,1558.4137
2.68092e+07,935.1549
2.68128e+07,5086.652
2.68164e+07,5802.9697
2.682e+07,5521.961
2.68236e+07,5307.3975
2.68272e+07,5208.3364
2.68308e+07,5255.4697
2.68344e+07,4983.986
2.6838e+07,4434.956
2.68416e+07,4393.9834
2.68452e+07,4802.1
2.68488e+07,5282.7114
2.68524e+07,5897.5493
2.6856e+07,6139.8037
2.68596e+07,6223.315
2.68632e+07,1988.4437
2.68668e+07,1133.465
2.68704e+07,1444.5658
2.6874e+07,1423.8116
2.68776e+07,1500.5598
2.68812e+07,1718.1631
2.68848e+07,1895.1687
2.68884e+07,1992.7509
2.6892e+07,2143.6804
2.68956e+07,1513.3175
2.68992e+07,5422.794
2.69028e+07,5581.212
2.69064e+07,4804.701
2.691e+07,4181.0557
2.69136e+07,3817.3167
2.69172e+07,0
2.69208e+07,0
2.69244e+07,0
2.6928e+07,3690.2717
2.69316e+07,3995.4116
2.69352e+07,4423.6304
2.69388e+07,5146.655
2.69424e+07,5334.382
2.6946e+07,5238.634
2.69496e+07,808.7148
2.69532e+07,0
2.69568e+07,0
2.69604e+07,0
2.6964e+07,0
2.69676e+07,0
2.69712e+07,0
2.69748e+07,0
2.69784e+07,0
2.6982e+07,0
2.69856e+07,3950.3984
2.69892e+07,4409.014
2.69928e+07,4188.115
2.69964e+07,4098.5884
2.7e+07,4196.562
2.70036e+07,4343.933
2.70072e+07,4122.7866
2.70108e+07,3589.0198
2.70144e+07,3533.5962
2.7018e+07,4260.407
2.70216e+07,4614.527
2.70252e+07,5049.1353
2.70288e+07,5168.9805
2.70324e+07,5228.393
2.7036e+07,806.4517
2.70396e+07,0
2.70432e+07,21.622625
2.70468e+07,279.8024
2.70504e+07,565.8611
2.7054e+07,789.75085
2.70576e+07,966.70575
2.70612e+07,1095.1837
2.70648e+07,1320.835
2.70684e+07,1547.1312
2.7072e+07,5827.453
2.70756e+07,5785.8594
2.70792e+07,4774.677
2.70828e+07,4115.843
2.70864e+07,3926.4475
2.709e+07,3758.1445
2.70936e+07,3577.4138
2.70972e+07,3472.5916
2.71008e+07,3518.2441
2.71044e+07,3778.1563
2.7108e+07,4163.228
2.71116e+07,4325.434
2.71152e+07,4362.3423
2.71188e+07,5014.5806
2.71224e+07,589.1404
2.7126e+07,0
2.71296e+07,141.76692
2.71332e+07,435.64038
2.71368e+07,613.9581
2.71404e+07,782.4238
2.7144e+07,953.3444
2.71476e+07,1087.6616
2.71512e+07,1203.8275
2.71548e+07,1298.7618
2.71584e+07,5548.9297
2.7162e+07,6045.282
2.71656e+07,5410.8115
2.71692e+07,5097.8354
2.71728e+07,5196.026
2.71764e+07,5390.2544
2.718e+07,5178.109
2.71836e+07,4743.5757
2.71872e+07,4496.2197
2.71908e+07,4454.481
2.71944e+07,4540.8467
2.7198e+07,4532.029
2.72016e+07,4462.4497
2.72052e+07,4918.7974
2.72088e+07,493.47473
2.72124e+07,0
2.7216e+07,0
2.72196e+07,62.23756
2.72232e+07,285.59122
2.72268e+07,559.17096
2.72304e+07,735.6542
2.7234e+07,966.7409
2.72376e+07,1197.0914
2.72412e+07,635.509
2.72448e+07,4764.728
2.72484e+07,5433.95
2.7252e+07,5083.702
2.72556e+07,5028.314
2.72592e+07,5016.018
2.72628e+07,5101.587
2.72664e+07,4782.88
2.727e+07,4314.9346
2.72736e+07,4349.657
2.72772e+07,4453.7056
2.72808e+07,4765.9517
2.72844e+07,5231.3774
2.7288e+07,5335.6187
2.72916e+07,5368.0894
2.72952e+07,1004.241
2.72988e+07,10.440649
2.73024e+07,308.04822
2.7306e+07,544.2177
2.73096e+07,713.12573
2.73132e+07,877.1816
2.73168e+07,1100.4905
2.73204e+07,1218.244
2.7324e+07,1371.1412
2.73276e+07,829.0019
2.73312e+07,4946.961
2.73348e+07,5647.109
2.73384e+07,5427.3667
2.7342e+07,5252.395
2.73456e+07,5217.652
2.73492e+07,5311.122
2.73528e+07,5122.4395
2.73564e+07,4742.712
2.736e+07,4560.522
2.73636e+07,4553.167
2.73672e+07,4609.76
2.73708e+07,4878.09
2.73744e+07,4914.4497
2.7378e+07,4958.817
2.73816e+07,445.39127
2.73852e+07,0
2.73888e+07,0
2.73924e+07,0
2.7396e+07,95.629875
2.73996e+07,293.2249
2.74032e+07,457.12964
2.74068e+07,580.73517
2.74104e+07,722.0984
2.7414e+07,256.28497
2.74176e+07,4465.891
2.74212e+07,5069.3296
2.74248e+07,4671.1704
2.74284e+07,4447.941
2.7432e+07,0
2.74356e+07,0
2.74392e+07,0
2.74428e+07,0
2.74464e+07,0
2.745e+07,0
2.74536e+07,0
2.74572e+07,0
2.74608e+07,0
2.74644e+07,6015.0215
2.7468e+07,1720.9839
2.74716e+07,485.13348
2.74752e+07,641.48834
2.74788e+07,736.9767
2.74824e+07,0
2.7486e+07,0
2.74896e+07,0
2.74932e+07,0
2.74968e+07,0
2.75004e+07,0
2.7504e+07,0
2.75076e+07,0
2.75112e+07,0
2.75148e+07,0
2.75184e+07,0
2.7522e+07,0
2.75256e+07,0
2.75292e+07,0
2.75328e+07,0
2.75364e+07,0
2.754e+07,0
2.75436e+07,6298.8447
2.75472e+07,6618.7603
2.75508e+07,6769.924
2.75544e+07,2119.9465
2.7558e+07,851.47314
2.75616e+07,1170.3356
2.75652e+07,1467.6924
2.75688e+07,1585.1036
2.75724e+07,1672.9967
2.7576e+07,1849.7692
2.75796e+07,1972.0466
2.75832e+07,2017.6765
2.75868e+07,1450.766
2.75904e+07,5682.6924
2.7594e+07,5704.4595
2.75976e+07,0
2.76012e+07,0
2.76048e+07,0
2.76084e+07,0
2.7612e+07,0
2.76156e+07,0
2.76192e+07,0
2.76228e+07,0
2.76264e+07,0
2.763e+07,0
2.76336e+07,0
2.76372e+07,0
2.76408e+07,0
2.76444e+07,936.34937
2.7648e+07,1361.1052
2.76516e+07,1624.6963
2.76552e+07,1822.4788
2.76588e+07,1925.7303
2.76624e+07,2070.4863
2.7666e+07,2110.9556
2.76696e+07,2131.3113
2.76732e+07,2064.7783
2.76768e+07,6177.446
2.76804e+07,6545.3555
2.7684e+07,0
2.76876e+07,0
2.76912e+07,0
2.76948e+07,0
2.76984e+07,0
2.7702e+07,0
2.77056e+07,0
2.77092e+07,0
2.77128e+07,0
2.77164e+07,0
2.772e+07,6734.614
2.77236e+07,6930.3623
2.77272e+07,2539.8286
2.77308e+07,1277.8262
2.77344e+07,1655.5228
2.7738e+07,1797.5299
2.77416e+07,1703.172
2.77452e+07,1664.2993
2.77488e+07,1722.1854
2.77524e+07,1837.5664
2.7756e+07,1957.0497
2.77596e+07,2015.5521
2.77632e+07,6449.381
2.77668e+07,6883.7065
2.77704e+07,6152.05
2.7774e+07,5636
2.77776e+07,0
2.77812e+07,0
2.77848e+07,0
2.77884e+07,0
2.7792e+07,0
2.77956e+07,6325.319
2.77992e+07,6087.8413
2.78028e+07,5873.602
2.78064e+07,5659.265
2.781e+07,0
2.78136e+07,3064.24
2.78172e+07,463.65094
2.78208e+07,850.6205
2.78244e+07,1180.3058
2.7828e+07,1398.0961
2.78316e+07,1639.5221
2.78352e+07,2002.6376
2.78388e+07,2361.7239
2.78424e+07,2571.4578
2.7846e+07,1906.0513
2.78496e+07,5951.8975
2.78532e+07,6448.8813
2.78568e+07,5822.4688
2.78604e+07,5259.9185
2.7864e+07,4850.922
2.78676e+07,0
2.78712e+07,0
2.78748e+07,0
2.78784e+07,5022.408
2.7882e+07,5055.787
2.78856e+07,5286.7104
2.78892e+07,5803.482
2.78928e+07,5883.13
2.78964e+07,5866.751
2.79e+07,1290.9746
2.79036e+07,77.07688
2.79072e+07,631.93317
2.79108e+07,1094.4227
2.79144e+07,1285.2825
2.7918e+07,1472.0356
2.79216e+07,1657.7169
2.79252e+07,1805.0626
2.79288e+07,1959.3153
2.79324e+07,1388.2439
2.7936e+07,5483.4795
2.79396e+07,6149.05
2.79432e+07,5715.2397
2.79468e+07,4982.5503
2.79504e+07,4644.3506
2.7954e+07,4702.774
2.79576e+07,4547.75
2.79612e+07,4345.4956
2.79648e+07,4338.551
2.79684e+07,4573.7813
2.7972e+07,4937.806
2.79756e+07,5464.407
2.79792e+07,5553.4766
2.79828e+07,5588.6323
2.79864e+07,1198.7206
2.799e+07,107.42702
2.79936e+07,294.86887
2.79972e+07,509.1621
2.80008e+07,665.4786
2.80044e+07,837.44916
2.8008e+07,954.4395
2.80116e+07,1208.7678
2.80152e+07,1447.7416
2.80188e+07,856.89935
2.80224e+07,4974.2266
2.8026e+07,5703.8027
2.80296e+07,5333.9277
2.80332e+07,5009.284
2.80368e+07,4902.826
2.80404e+07,4957.6934
2.8044e+07,4808.034
2.80476e+07,4429.0527
2.80512e+07,4313.784
2.80548e+07,4326.4336
2.80584e+07,4492.231
2.8062e+07,4939.8555
2.80656e+07,5121.4746
2.80692e+07,5154.916
2.80728e+07,699.9611
2.80764e+07,0
2.808e+07,1.5919275
2.80836e+07,179.2381
2.80872e+07,522.9898
2.80908e+07,924.2585
2.80944e+07,1189.5581
2.8098e+07,1503.5737
2.81016e+07,1817.924
2.81052e+07,1231.707
2.81088e+07,5344.055
2.81124e+07,5795.6943
2.8116e+07,5170.182
2.81196e+07,4834.077
2.81232e+07,4685.9526
2.81268e+07,4643.6826
2.81304e+07,4131.9253
2.8134e+07,3850.9783
2.81376e+07,4066.0095
2.81412e+07,4309.6646
2.81448e+07,4676.3936
2.81484e+07,5283.766
2.8152e+07,5485.7876
2.81556e+07,5594.122
2.81592e+07,1248.1938
2.81628e+07,276.52814
2.81664e+07,539.30994
2.817e+07,784.2275
2.81736e+07,1021.4234
2.81772e+07,1186.9105
2.81808e+07,1330.7181
2.81844e+07,1456.4401
2.8188e+07,1578.3859
2.81916e+07,1030.7725
2.81952e+07,5132.332
2.81988e+07,5923.953
2.82024e+07,5622.2627
2.8206e+07,5290.262
2.82096e+07,5091.2715
2.82132e+07,5083.517
2.82168e+07,4917.444
2.82204e+07,4667.6895
2.8224e+07,4569.1895
2.82276e+07,4609.9863
2.82312e+07,4716.418
2.82348e+07,5118.3296
2.82384e+07,5194.313
2.8242e+07,5168.0747
2.82456e+07,624.53107
2.82492e+07,0
2.82528e+07,0
2.82564e+07,0
2.826e+07,0
2.82636e+07,71.17799
2.82672e+07,247.43709
2.82708e+07,369.4604
2.82744e+07,555.7207
2.8278e+07,800.6497
2.82816e+07,5139.814
2.82852e+07,5323.812
2.82888e+07,4392.5557
2.82924e+07,0
2.8296e+07,0
2.82996e+07,0
2.83032e+07,0
2.83068e+07,0
2.83104e+07,4637.947
2.8314e+07,4282.3115
2.83176e+07,4346.9863
2.83212e+07,4257.3647
2.83248e+07,4237.143
2.83284e+07,4710.915
2.8332e+07,203.57777
2.83356e+07,0
2.83392e+07,0
2.83428e+07,0
2.83464e+07,25.026024
2.835e+07,236.75426
2.83536e+07,395.75528
2.83572e+07,600.05524
2.83608e+07,757.29645
2.83644e+07,905.6571
2.8368e+07,5239.085
2.83716e+07,5710.055
2.83752e+07,5035.4478
2.83788e+07,4574.521
2.83824e+07,0
2.8386e+07,0
2.83896e+07,0
2.83932e+07,0
2.83968e+07,0
2.84004e+07,0
2.8404e+07,0
2.84076e+07,0
2.84112e+07,0
2.84148e+07,0
2.84184e+07,0
2.8422e+07,0
2.84256e+07,0
2.84292e+07,0
2.84328e+07,0
2.84364e+07,0
2.844e+07,0
2.84436e+07,0
2.84472e+07,1605.4487
2.84508e+07,1072.9672
2.84544e+07,5346.3535
2.8458e+07,6115.11
2.84616e+07,5462.255
2.84652e+07,0
2.84688e+07,0
2.84724e+07,0
2.8476e+07,0
2.84796e+07,0
2.84832e+07,0
2.84868e+07,0
2.84904e+07,6259.109
2.8494e+07,6822.184
2.84976e+07,6912.362
2.85012e+07,6725.82
2.85048e+07,2029.2256
2.85084e+07,1102.924
2.8512e+07,1608.897
2.85156e+07,1938.6108
2.85192e+07,2233.6143
2.85228e+07,2481.136
2.85264e+07,2575.3484
2.853e+07,2667.6233
2.85336e+07,2873.8782
2.85372e+07,2183.973
2.85408e+07,6175.902
2.85444e+07,6724.364
2.8548e+07,5943.109
2.85516e+07,5269.0435
2.85552e+07,4981.067
2.85588e+07,0
2.85624e+07,0
2.8566e+07,0
2.85696e+07,5233.702
2.85732e+07,4877.671
2.85768e+07,5185.7783
2.85804e+07,5734.794
2.8584e+07,5974.8965
2.85876e+07,6000.6313
2.85912e+07,1602.3389
2.85948e+07,564.54
2.85984e+07,912.5466
2.8602e+07,1126.1592
2.86056e+07,1339.3083
2.86092e+07,1457.4148
2.86128e+07,1623.4386
2.86164e+07,1764.1959
2.862e+07,2077.3335
2.86236e+07,1514.1451
2.86272e+07,5647.528
2.86308e+07,6176.4004
2.86344e+07,5345.9707
2.8638e+07,4788.099
2.86416e+07,4495.381
2.86452e+07,4297.121
2.86488e+07,3973.1572
2.86524e+07,3979.1313
2.8656e+07,4147.376
2.86596e+07,4354.159
2.86632e+07,4662.221
2.86668e+07,5193.9414
2.86704e+07,5287.7456
2.8674e+07,5358.362
2.86776e+07,992.0323
2.86812e+07,40.889175
2.86848e+07,461.47946
2.86884e+07,767.7454
2.8692e+07,988.43494
2.86956e+07,1178.3737
2.86992e+07,1320.5149
2.87028e+07,1483.7054
2.87064e+07,1666.0903
2.871e+07,1055.4403
2.87136e+07,5051.492
2.87172e+07,5725.395
2.87208e+07,5321.1025
2.87244e+07,5138.8228
2.8728e+07,5046.8706
2.87316e+07,5122.4404
2.87352e+07,4915.5566
2.87388e+07,4549.0405
2.87424e+07,4377.326
2.8746e+07,4371.9907
2.87496e+07,4476.806
2.87532e+07,4892.2397
2.87568e+07,5068.8486
2.87604e+07,5262.197
2.8764e+07,822.0836
2.87676e+07,0
2.87712e+07,0
2.87748e+07,119.78846
2.87784e+07,367.31635
2.8782e+07,577.05304
2.87856e+07,764.4286
2.87892e+07,954.3866
2.87928e+07,1114.4047
2.87964e+07,644.1965
2.88e+07,4993.23
2.88036e+07,5762.143
2.88072e+07,4908.624
2.88108e+07,4291.799
2.88144e+07,3972.3188
2.8818e+07,3889.3604
2.88216e+07,3737.8442
2.88252e+07,3659.6592
2.88288e+07,3876.412
2.88324e+07,4249.612
2.8836e+07,4610.6113
2.88396e+07,5228.731
2.88432e+07,5513.3755
2.88468e+07,5698.3423
2.88504e+07,1312.4069
2.8854e+07,355.7562
2.88576e+07,702.31836
2.88612e+07,1019.5872
2.88648e+07,1235.2867
2.88684e+07,1398.9916
2.8872e+07,1596.9313
2.88756e+07,1791.481
2.88792e+07,1935.5543
2.88828e+07,2073.1392
2.88864e+07,6183.661
2.889e+07,6389.55
2.88936e+07,5164.3223
2.88972e+07,4546.141
2.89008e+07,4182.919
2.89044e+07,3996.8745
2.8908e+07,3760.6228
2.89116e+07,3598.8557
2.89152e+07,3813.005
2.89188e+07,3974.4878
2.89224e+07,4225.5063
2.8926e+07,4301.255
2.89296e+07,4307.9624
2.89332e+07,4847.7227
2.89368e+07,463.25772
2.89404e+07,0
2.8944e+07,28.890438
2.89476e+07,309.93423
2.89512e+07,544.93207
2.89548e+07,753.68164
2.89584e+07,951.8196
2.8962e+07,1178.175
2.89656e+07,1396.794
2.89692e+07,1541.7673
2.89728e+07,5819.8877
2.89764e+07,6176.237
2.898e+07,4998.4063
2.89836e+07,4419.557
2.89872e+07,4107.6167
2.89908e+07,3900.7913
2.89944e+07,3651.7896
2.8998e+07,3583.035
2.90016e+07,3810.611
2.90052e+07,3960.4766
2.90088e+07,4191.7993
2.90124e+07,4270.669
2.9016e+07,4248.303
2.90196e+07,4757.7285
2.90232e+07,347.71756
2.90268e+07,0
2.90304e+07,0
2.9034e+07,94.57266
2.90376e+07,274.95776
2.90412e+07,451.61526
2.90448e+07,630.32623
2.90484e+07,771.7771
2.9052e+07,840.14404
2.90556e+07,335.39075
2.90592e+07,4505.886
2.90628e+07,5364.051
2.90664e+07,5099.4365
2.907e+07,4888.358
2.90736e+07,4459.2705
2.90772e+07,3963.829
2.90808e+07,3922.8398
2.90844e+07,3708.0164
2.9088e+07,3794.3435
2.90916e+07,3887.7156
2.90952e+07,4151.044
2.90988e+07,4733.8804
2.91024e+07,4918.906
2.9106e+07,4973.5273
2.91096e+07,433.01385
2.91132e+07,0
2.91168e+07,0
2.91204e+07,0
2.9124e+07,88.53335
2.91276e+07,248.87859
2.91312e+07,418.3607
2.91348e+07,705.7436
2.91384e+07,966.31445
2.9142e+07,423.7739
2.91456e+07,4599.813
2.91492e+07,5302.6704
2.91528e+07,4775.604
2.91564e+07,4522.6636
2.916e+07,4344.2837
2.91636e+07,4101.721
2.91672e+07,4122.695
2.91708e+07,3976.7368
2.91744e+07,3894.8887
2.9178e+07,3942.2488
2.91816e+07,4096.0894
2.91852e+07,4685.8267
2.91888e+07,5001.0327
2.91924e+07,5034.9385
2.9196e+07,616.1461
2.91996e+07,0
2.92032e+07,0
2.92068e+07,85.5439
2.92104e+07,306.74948
2.9214e+07,423.63602
2.92176e+07,479.13034
2.92212e+07,695.7962
2.92248e+07,691.973
2.92284e+07,21.419504
2.9232e+07,4074.0173
2.92356e+07,0
2.92392e+07,0
2.92428e+07,0
2.92464e+07,0
2.925e+07,0
2.92536e+07,0
2.92572e+07,0
2.92608e+07,0
2.92644e+07,0
2.9268e+07,0
2.92716e+07,0
2.92752e+07,0
2.92788e+07,0
2.92824e+07,0
2.9286e+07,0
2.92896e+07,0
2.92932e+07,0
2.92968e+07,0
2.93004e+07,0
2.9304e+07,0
2.93076e+07,0
2.93112e+07,0
2.93148e+07,0
2.93184e+07,5773.3975
2.9322e+07,6585.429
2.93256e+07,6218.0054
2.93292e+07,5907.031
2.93328e+07,5795.0483
2.93364e+07,5782.4146
2.934e+07,0
2.93436e+07,0
2.93472e+07,5480.764
2.93508e+07,5518.7354
2.93544e+07,5733.0786
2.9358e+07,6176.167
2.93616e+07,6241.7974
2.93652e+07,6242.225
2.93688e+07,1625.6295
2.93724e+07,357.49792
2.9376e+07,627.04
2.93796e+07,870.69696
2.93832e+07,1090.3463
2.93868e+07,1371.588
2.93904e+07,1680.0488
2.9394e+07,1977.9722
2.93976e+07,2233.7344
2.94012e+07,1642.9333
2.94048e+07,5795.81
2.94084e+07,6341.588
2.9412e+07,5311.9253
2.94156e+07,4738.7026
2.94192e+07,4518.2407
2.94228e+07,4464.044
2.94264e+07,4341.6367
2.943e+07,3958.1785
2.94336e+07,4101.403
2.94372e+07,4255.2705
2.94408e+07,4526.5684
2.94444e+07,4993.0176
2.9448e+07,5297.169
2.94516e+07,5290.2026
2.94552e+07,670.9945
2.94588e+07,0
2.94624e+07,0
