Time,sFH_FMU_UFH.mFlow_DHW,sFH_FMU_UFH.TDem_DHW
20016000,283.15,0
20016900,283.15,0
20017800,286.15,0.01
20018700,283.15,0
20019600,283.15,0
20020500,283.15,0
20021400,283.15,0
20022300,283.15,0
20023200,292,0.01
20024100,285.15,0.003333333
20025000,285.15,0.003333333
20025900,283.15,0
20026800,286.15,0.01
20027700,283.15,0
20028600,283.15,0
20029500,283.15,0
20030400,283.15,0
20031300,283.15,0
20032200,295.15,0.017777779
20033100,283.15,0
20034000,283.15,0
20034900,286.15,0.01
20035800,297.15,0.046666667
20036700,283.15,0
20037600,283.15,0
20038500,283.15,0
20039400,283.15,0
20040300,283.15,0
20041200,283.15,0
20042100,283.15,0
20043000,283.15,0
20043900,283.15,0
20044800,283.15,0
20045700,283.15,0
20046600,283.15,0
20047500,283.15,0
20048400,283.15,0
20049300,283.15,0
20050200,283.15,0
20051100,283.15,0
20052000,283.15,0
20052900,283.15,0
20053800,283.15,0
20054700,283.15,0
20055600,283.15,0
20056500,283.15,0
20057400,283.15,0
20058300,283.15,0
20059200,283.15,0
20060100,283.15,0
20061000,283.15,0
20061900,283.15,0
20062800,283.15,0
20063700,283.15,0
20064600,283.15,0
20065500,283.15,0
20066400,283.15,0
20067300,283.15,0
20068200,283.15,0
20069100,283.15,0
20070000,300.15,0.056666667
20070900,283.15,0
20071800,286.15,0.01
20072700,283.15,0
20073600,286.15,0.01
20074500,286.15,0.01
20075400,286.15,0.01
20076300,286.15,0.01
20077200,286.15,0.01
20078100,283.15,0
20079000,286.15,0.01
20079900,283.15,0
20080800,283.15,0
20081700,283.15,0
20082600,285.15,0.003333333
20083500,283.15,0
20084400,283.15,0
20085300,283.15,0
20086200,286.15,0.01
20087100,286.15,0.01
20088000,283.15,0
20088900,283.15,0
20089800,283.15,0
20090700,289.15,0.008888889
20091600,283.15,0
20092500,283.15,0
20093400,283.15,0
20094300,283.15,0
20095200,283.15,0
20096100,283.15,0
20097000,305,0.01
20097900,283.15,0
20098800,283.15,0
20099700,283.15,0
20100600,286.15,0.01
20101500,283.15,0
20102400,283.15,0
20103300,283.15,0
20104200,286.15,0.01
20105100,283.15,0
20106000,283.15,0
20106900,283.15,0
20107800,283.15,0
20108700,283.15,0
20109600,286.15,0.01
20110500,285.15,0.003333333
20111400,285.15,0.003333333
20112300,283.15,0
20113200,286.15,0.01
20114100,283.15,0
20115000,283.15,0
20115900,283.15,0
20116800,283.15,0
20117700,283.15,0
20118600,295.15,0.017777779
20119500,283.15,0
20120400,283.15,0
20121300,286.15,0.01
20122200,328.15,0.046666667
20123100,283.15,0
20124000,283.15,0
20124900,283.15,0
20125800,283.15,0
20126700,283.15,0
20127600,283.15,0
20128500,283.15,0
20129400,283.15,0
20130300,283.15,0
20131200,283.15,0
20132100,283.15,0
20133000,283.15,0
20133900,283.15,0
20134800,283.15,0
20135700,283.15,0
20136600,283.15,0
20137500,283.15,0
20138400,283.15,0
20139300,283.15,0
20140200,283.15,0
20141100,283.15,0
20142000,283.15,0
20142900,283.15,0
20143800,283.15,0
20144700,283.15,0
20145600,283.15,0
20146500,283.15,0
20147400,283.15,0
20148300,283.15,0
20149200,283.15,0
20150100,283.15,0
20151000,283.15,0
20151900,283.15,0
20152800,283.15,0
20153700,283.15,0
20154600,283.15,0
20155500,283.15,0
20156400,300.15,0.056666667
20157300,283.15,0
20158200,286.15,0.01
20159100,283.15,0
20160000,286.15,0.01
20160900,286.15,0.01
20161800,286.15,0.01
20162700,286.15,0.01
20163600,286.15,0.01
20164500,283.15,0
20165400,286.15,0.01
20166300,283.15,0
20167200,283.15,0
20168100,283.15,0
20169000,285.15,0.003333333
20169900,283.15,0
20170800,283.15,0
20171700,283.15,0
20172600,286.15,0.01
20173500,286.15,0.01
20174400,283.15,0
20175300,283.15,0
20176200,283.15,0
20177100,328.15,0.008888889
20178000,283.15,0
20178900,283.15,0
20179800,283.15,0
20180700,283.15,0
20181600,283.15,0
20182500,283.15,0
20183400,286.15,0.01
20184300,283.15,0
20185200,283.15,0
20186100,283.15,0
20187000,286.15,0.01
20187900,283.15,0
20188800,283.15,0
20189700,283.15,0
20190600,286.15,0.01
20191500,283.15,0
20192400,283.15,0
20193300,283.15,0
20194200,283.15,0
20195100,283.15,0
20196000,286.15,0.01
20196900,285.15,0.003333333
20197800,318.15,0.003333333
20198700,283.15,0
20199600,286.15,0.01
20200500,283.15,0
20201400,283.15,0
20202300,283.15,0
20203200,283.15,0
20204100,283.15,0
20205000,328.15,0.017777779
20205900,283.15,0
20206800,283.15,0
20207700,286.15,0.01
20208600,297.15,0.046666667
20209500,283.15,0
20210400,283.15,0
20211300,283.15,0
20212200,283.15,0
20213100,283.15,0
20214000,283.15,0
20214900,283.15,0
20215800,283.15,0
20216700,283.15,0
20217600,283.15,0
20218500,283.15,0
20219400,283.15,0
20220300,283.15,0
20221200,283.15,0
20222100,283.15,0
20223000,283.15,0
20223900,283.15,0
20224800,283.15,0
20225700,283.15,0
20226600,283.15,0
20227500,283.15,0
20228400,283.15,0
20229300,283.15,0
20230200,283.15,0
20231100,283.15,0
20232000,283.15,0
20232900,283.15,0
20233800,283.15,0
20234700,283.15,0
20235600,283.15,0
20236500,283.15,0
20237400,283.15,0
20238300,283.15,0
20239200,283.15,0
20240100,283.15,0
20241000,283.15,0
20241900,283.15,0
20242800,300.15,0.056666667
20243700,283.15,0
20244600,286.15,0.01
20245500,283.15,0
20246400,286.15,0.01
20247300,286.15,0.01
20248200,286.15,0.01
20249100,286.15,0.01
20250000,286.15,0.01
20250900,283.15,0
20251800,286.15,0.01
20252700,283.15,0
20253600,283.15,0
20254500,283.15,0
20255400,285.15,0.003333333
20256300,283.15,0
20257200,283.15,0
20258100,283.15,0
20259000,286.15,0.01
20259900,286.15,0.01
20260800,283.15,0
20261700,283.15,0
20262600,283.15,0
20263500,289.15,0.008888889
20264400,283.15,0
20265300,283.15,0
20266200,283.15,0
20267100,283.15,0
20268000,283.15,0
20268900,283.15,0
20269800,286.15,0.01
20270700,283.15,0
20271600,283.15,0
20272500,283.15,0
20273400,286.15,0.01
20274300,283.15,0
20275200,283.15,0
20276100,283.15,0
20277000,286.15,0.01
20277900,283.15,0
20278800,283.15,0
20279700,283.15,0
20280600,283.15,0
20281500,283.15,0
20282400,286.15,0.01
20283300,285.15,0.003333333
20284200,285.15,0.003333333
20285100,283.15,0
20286000,286.15,0.01
20286900,283.15,0
20287800,283.15,0
20288700,283.15,0
20289600,283.15,0
20290500,283.15,0
20291400,295.15,0.017777779
20292300,283.15,0
20293200,283.15,0
20294100,286.15,0.01
20295000,297.15,0.046666667
20295900,283.15,0
20296800,283.15,0
20297700,283.15,0
20298600,283.15,0
20299500,283.15,0
20300400,283.15,0
20301300,283.15,0
20302200,283.15,0
20303100,283.15,0
20304000,283.15,0
20304900,283.15,0
20305800,283.15,0
20306700,283.15,0
20307600,283.15,0
20308500,283.15,0
20309400,283.15,0
20310300,283.15,0
20311200,283.15,0
20312100,283.15,0
20313000,283.15,0
20313900,283.15,0
20314800,283.15,0
20315700,283.15,0
20316600,283.15,0
20317500,283.15,0
20318400,283.15,0
20319300,283.15,0
20320200,283.15,0
20321100,283.15,0
20322000,283.15,0
20322900,283.15,0
20323800,283.15,0
20324700,283.15,0
20325600,283.15,0
20326500,283.15,0
20327400,283.15,0
20328300,283.15,0
20329200,300.15,0.056666667
20330100,283.15,0
20331000,286.15,0.01
20331900,283.15,0
20332800,286.15,0.01
20333700,286.15,0.01
20334600,286.15,0.01
20335500,286.15,0.01
20336400,286.15,0.01
20337300,283.15,0
20338200,286.15,0.01
20339100,283.15,0
20340000,283.15,0
20340900,283.15,0
20341800,285.15,0.003333333
20342700,283.15,0
20343600,283.15,0
20344500,283.15,0
20345400,286.15,0.01
20346300,328.15,0.01
20347200,283.15,0
20348100,283.15,0
20349000,283.15,0
20349900,289.15,0.008888889
20350800,283.15,0
20351700,283.15,0
20352600,283.15,0
20353500,283.15,0
20354400,283.15,0
20355300,283.15,0
20356200,286.15,0.01
20357100,283.15,0
20358000,283.15,0
20358900,283.15,0
20359800,286.15,0.01
20360700,283.15,0
20361600,283.15,0
20362500,283.15,0
20363400,286.15,0.01
20364300,283.15,0
20365200,283.15,0
20366100,283.15,0
20367000,283.15,0
20367900,283.15,0
20368800,286.15,0.01
20369700,285.15,0.003333333
20370600,285.15,0.003333333
20371500,283.15,0
20372400,286.15,0.01
20373300,283.15,0
20374200,283.15,0
20375100,283.15,0
20376000,283.15,0
20376900,283.15,0
20377800,295.15,0.017777779
20378700,283.15,0
20379600,283.15,0
20380500,286.15,0.01
20381400,297.15,0.046666667
20382300,283.15,0
20383200,283.15,0
20384100,283.15,0
20385000,283.15,0
20385900,283.15,0
20386800,283.15,0
20387700,283.15,0
20388600,283.15,0
20389500,283.15,0
20390400,283.15,0
20391300,283.15,0
20392200,283.15,0
20393100,283.15,0
20394000,283.15,0
20394900,283.15,0
20395800,283.15,0
20396700,283.15,0
20397600,283.15,0
20398500,283.15,0
20399400,283.15,0
20400300,283.15,0
20401200,283.15,0
20402100,283.15,0
20403000,283.15,0
20403900,283.15,0
20404800,283.15,0
20405700,283.15,0
20406600,283.15,0
20407500,283.15,0
20408400,283.15,0
20409300,283.15,0
20410200,283.15,0
20411100,283.15,0
20412000,283.15,0
20412900,283.15,0
20413800,283.15,0
20414700,283.15,0
20415600,300.15,0.056666667
20416500,283.15,0
20417400,286.15,0.01
20418300,283.15,0
20419200,286.15,0.01
20420100,286.15,0.01
20421000,286.15,0.01
20421900,286.15,0.01
20422800,286.15,0.01
20423700,283.15,0
20424600,286.15,0.01
20425500,283.15,0
20426400,283.15,0
20427300,283.15,0
20428200,285.15,0.003333333
20429100,283.15,0
20430000,283.15,0
20430900,283.15,0
20431800,286.15,0.01
20432700,328.15,0.01
20433600,312.15,0
20434500,328.15,0
20435400,283.15,0
20436300,289.15,0.008888889
20437200,283.15,0
20438100,283.15,0
20439000,283.15,0
20439900,283.15,0
20440800,283.15,0
20441700,283.15,0
20442600,286.15,0.01
20443500,283.15,0
20444400,283.15,0
20445300,283.15,0
20446200,286.15,0.01
20447100,283.15,0
20448000,283.15,0
20448900,283.15,0
20449800,286.15,0.01
20450700,283.15,0
20451600,283.15,0
20452500,283.15,0
20453400,283.15,0
20454300,283.15,0
20455200,286.15,0.01
20456100,285.15,0.003333333
20457000,285.15,0.003333333
20457900,283.15,0
20458800,286.15,0.01
20459700,283.15,0
20460600,283.15,0
20461500,283.15,0
20462400,283.15,0
20463300,283.15,0
20464200,328.15,0.017777779
20465100,283.15,0
20466000,283.15,0
20466900,286.15,0.01
20467800,297.15,0.046666667
20468700,283.15,0
20469600,283.15,0
20470500,283.15,0
20471400,283.15,0
20472300,283.15,0
20473200,283.15,0
20474100,283.15,0
20475000,283.15,0
20475900,283.15,0
20476800,283.15,0
20477700,283.15,0
20478600,283.15,0
20479500,283.15,0
20480400,283.15,0
20481300,283.15,0
20482200,283.15,0
20483100,283.15,0
20484000,283.15,0
20484900,283.15,0
20485800,283.15,0
20486700,283.15,0
20487600,283.15,0
20488500,283.15,0
20489400,283.15,0
20490300,283.15,0
20491200,283.15,0
20492100,283.15,0
20493000,283.15,0
20493900,283.15,0
20494800,283.15,0
20495700,283.15,0
20496600,283.15,0
20497500,283.15,0
20498400,283.15,0
20499300,283.15,0
20500200,283.15,0
20501100,283.15,0
20502000,300.15,0.056666667
20502900,283.15,0
20503800,286.15,0.01
20504700,283.15,0
20505600,286.15,0.01
20506500,286.15,0.01
20507400,286.15,0.01
20508300,286.15,0.01
20509200,286.15,0.01
20510100,283.15,0
20511000,286.15,0.01
20511900,283.15,0
20512800,283.15,0
20513700,283.15,0
20514600,285.15,0.003333333
20515500,283.15,0
20516400,283.15,0
20517300,283.15,0
20518200,286.15,0.01
20519100,286.15,0.01
20520000,283.15,0
20520900,283.15,0
20521800,283.15,0
20522700,328.15,0.008888889
20523600,283.15,0
20524500,283.15,0
20525400,283.15,0
20526300,283.15,0
20527200,283.15,0
20528100,283.15,0
20529000,286.15,0.01
20529900,283.15,0
20530800,283.15,0
20531700,283.15,0
20532600,286.15,0.01
20533500,283.15,0
20534400,283.15,0
20535300,283.15,0
20536200,286.15,0.01
20537100,283.15,0
20538000,283.15,0
20538900,283.15,0
20539800,283.15,0
20540700,283.15,0
20541600,295,0.01
20542500,285.15,0.003333333
20543400,285.15,0.003333333
20544300,283.15,0
20545200,286.15,0.01
20546100,283.15,0
20547000,283.15,0
20547900,283.15,0
20548800,283.15,0
20549700,283.15,0
20550600,295.15,0.017777779
20551500,283.15,0
20552400,283.15,0
20553300,286.15,0.01
20554200,297.15,0.046666667
20555100,283.15,0
20556000,283.15,0
20556900,283.15,0
20557800,283.15,0
20558700,283.15,0
20559600,283.15,0
20560500,283.15,0
20561400,283.15,0
20562300,283.15,0
20563200,283.15,0
20564100,283.15,0
20565000,283.15,0
20565900,283.15,0
20566800,283.15,0
20567700,283.15,0
20568600,283.15,0
20569500,283.15,0
20570400,283.15,0
20571300,283.15,0
20572200,283.15,0
20573100,283.15,0
20574000,283.15,0
20574900,283.15,0
20575800,283.15,0
20576700,283.15,0
20577600,283.15,0
20578500,283.15,0
20579400,283.15,0
20580300,283.15,0
20581200,283.15,0
20582100,283.15,0
20583000,283.15,0
20583900,283.15,0
20584800,283.15,0
20585700,283.15,0
20586600,283.15,0
20587500,283.15,0
20588400,328.15,0.056666667
20589300,283.15,0
20590200,286.15,0.01
20591100,283.15,0
20592000,286.15,0.01
20592900,286.15,0.01
20593800,286.15,0.01
20594700,286.15,0.01
20595600,286.15,0.01
20596500,283.15,0
20597400,286.15,0.01
20598300,283.15,0
20599200,283.15,0
20600100,283.15,0
20601000,285.15,0.003333333
20601900,283.15,0
20602800,283.15,0
20603700,283.15,0
20604600,286.15,0.01
20605500,286.15,0.01
20606400,283.15,0
20607300,283.15,0
20608200,283.15,0
20609100,289.15,0.008888889
20610000,283.15,0
20610900,283.15,0
20611800,283.15,0
20612700,283.15,0
20613600,283.15,0
20614500,283.15,0
20615400,286.15,0.01
20616300,283.15,0
20617200,283.15,0
20618100,283.15,0
20619000,286.15,0.01
20619900,283.15,0
20620800,283.15,0
20621700,283.15,0
20622600,286.15,0.01
20623500,283.15,0
20624400,283.15,0
20625300,283.15,0
20626200,283.15,0
20627100,283.15,0
20628000,292,0.01
20628900,285.15,0.003333333
20629800,285.15,0.003333333
20630700,283.15,0
20631600,286.15,0.01
20632500,283.15,0
20633400,283.15,0
20634300,283.15,0
20635200,283.15,0
20636100,283.15,0
20637000,295.15,0.017777779
20637900,283.15,0
20638800,283.15,0
20639700,286.15,0.01
20640600,297.15,0.046666667
20641500,283.15,0
20642400,283.15,0
20643300,283.15,0
20644200,283.15,0
20645100,283.15,0
20646000,283.15,0
20646900,283.15,0
20647800,283.15,0
20648700,283.15,0
20649600,283.15,0
20650500,283.15,0
20651400,283.15,0
20652300,283.15,0
20653200,283.15,0
20654100,283.15,0
20655000,283.15,0
20655900,283.15,0
20656800,283.15,0
20657700,283.15,0
20658600,283.15,0
20659500,283.15,0
20660400,283.15,0
20661300,283.15,0
20662200,283.15,0
20663100,283.15,0
20664000,283.15,0
20664900,283.15,0
20665800,283.15,0
20666700,283.15,0
20667600,283.15,0
20668500,283.15,0
20669400,283.15,0
20670300,283.15,0
20671200,283.15,0
20672100,283.15,0
20673000,283.15,0
20673900,283.15,0
20674800,300.15,0.056666667
20675700,283.15,0
20676600,286.15,0.01
20677500,283.15,0
20678400,286.15,0.01
20679300,286.15,0.01
20680200,286.15,0.01
20681100,286.15,0.01
20682000,286.15,0.01
20682900,283.15,0
20683800,286.15,0.01
20684700,283.15,0
20685600,283.15,0
20686500,283.15,0
20687400,285.15,0.003333333
20688300,283.15,0
20689200,283.15,0
20690100,283.15,0
20691000,286.15,0.01
20691900,286.15,0.01
20692800,283.15,0
20693700,283.15,0
20694600,283.15,0
20695500,289.15,0.008888889
20696400,283.15,0
20697300,283.15,0
20698200,283.15,0
20699100,283.15,0
20700000,283.15,0
20700900,283.15,0
20701800,305,0.01
20702700,283.15,0
20703600,283.15,0
20704500,283.15,0
20705400,286.15,0.01
20706300,283.15,0
20707200,283.15,0
20708100,283.15,0
20709000,286.15,0.01
20709900,283.15,0
20710800,283.15,0
20711700,283.15,0
20712600,283.15,0
20713500,283.15,0
20714400,286.15,0.01
20715300,285.15,0.003333333
20716200,285.15,0.003333333
20717100,283.15,0
20718000,286.15,0.01
20718900,283.15,0
20719800,283.15,0
20720700,283.15,0
20721600,283.15,0
20722500,283.15,0
20723400,295.15,0.017777779
20724300,283.15,0
20725200,283.15,0
20726100,286.15,0.01
20727000,328.15,0.046666667
20727900,283.15,0
20728800,283.15,0
20729700,283.15,0
20730600,283.15,0
20731500,283.15,0
20732400,283.15,0
20733300,283.15,0
20734200,283.15,0
20735100,283.15,0
20736000,283.15,0
20736900,283.15,0
20737800,283.15,0
20738700,283.15,0
20739600,283.15,0
20740500,283.15,0
20741400,283.15,0
20742300,283.15,0
20743200,283.15,0
20744100,283.15,0
20745000,283.15,0
20745900,283.15,0
20746800,283.15,0
20747700,283.15,0
20748600,283.15,0
20749500,283.15,0
20750400,283.15,0
20751300,283.15,0
20752200,283.15,0
20753100,283.15,0
20754000,283.15,0
20754900,283.15,0
20755800,283.15,0
20756700,283.15,0
20757600,283.15,0
20758500,283.15,0
20759400,283.15,0
20760300,283.15,0
20761200,300.15,0.056666667
20762100,283.15,0
20763000,286.15,0.01
20763900,283.15,0
20764800,286.15,0.01
20765700,286.15,0.01
20766600,286.15,0.01
20767500,286.15,0.01
20768400,286.15,0.01
20769300,283.15,0
20770200,286.15,0.01
20771100,283.15,0
20772000,283.15,0
20772900,283.15,0
20773800,285.15,0.003333333
20774700,283.15,0
20775600,283.15,0
20776500,283.15,0
20777400,286.15,0.01
20778300,286.15,0.01
20779200,283.15,0
20780100,283.15,0
20781000,283.15,0
20781900,328.15,0.008888889
20782800,283.15,0
20783700,283.15,0
20784600,283.15,0
20785500,283.15,0
20786400,283.15,0
20787300,283.15,0
20788200,286.15,0.01
20789100,283.15,0
20790000,283.15,0
20790900,283.15,0
20791800,286.15,0.01
20792700,283.15,0
20793600,283.15,0
20794500,283.15,0
20795400,286.15,0.01
20796300,283.15,0
20797200,283.15,0
20798100,283.15,0
20799000,283.15,0
20799900,283.15,0
20800800,286.15,0.01
20801700,285.15,0.003333333
20802600,318.15,0.003333333
20803500,283.15,0
20804400,286.15,0.01
20805300,283.15,0
20806200,283.15,0
20807100,283.15,0
20808000,283.15,0
20808900,283.15,0
20809800,328.15,0.017777779
20810700,283.15,0
20811600,283.15,0
20812500,286.15,0.01
20813400,297.15,0.046666667
20814300,283.15,0
20815200,283.15,0
20816100,283.15,0
20817000,283.15,0
20817900,283.15,0
20818800,283.15,0
20819700,283.15,0
20820600,283.15,0
20821500,283.15,0
20822400,283.15,0
20823300,283.15,0
20824200,283.15,0
20825100,283.15,0
20826000,283.15,0
20826900,283.15,0
20827800,283.15,0
20828700,283.15,0
20829600,283.15,0
20830500,283.15,0
20831400,283.15,0
20832300,283.15,0
20833200,283.15,0
20834100,283.15,0
20835000,283.15,0
20835900,283.15,0
20836800,283.15,0
20837700,283.15,0
20838600,283.15,0
20839500,283.15,0
20840400,283.15,0
20841300,283.15,0
20842200,283.15,0
20843100,283.15,0
20844000,283.15,0
20844900,283.15,0
20845800,283.15,0
20846700,283.15,0
20847600,300.15,0.056666667
20848500,283.15,0
20849400,286.15,0.01
20850300,283.15,0
20851200,286.15,0.01
20852100,286.15,0.01
20853000,286.15,0.01
20853900,286.15,0.01
20854800,286.15,0.01
20855700,283.15,0
20856600,286.15,0.01
20857500,283.15,0
20858400,283.15,0
20859300,283.15,0
20860200,285.15,0.003333333
20861100,283.15,0
20862000,283.15,0
20862900,283.15,0
20863800,286.15,0.01
20864700,286.15,0.01
20865600,283.15,0
20866500,283.15,0
20867400,283.15,0
20868300,289.15,0.008888889
20869200,283.15,0
20870100,283.15,0
20871000,283.15,0
20871900,283.15,0
20872800,283.15,0
20873700,283.15,0
20874600,286.15,0.01
20875500,283.15,0
20876400,283.15,0
20877300,283.15,0
20878200,286.15,0.01
20879100,283.15,0
20880000,283.15,0
20880900,283.15,0
20881800,286.15,0.01
20882700,283.15,0
20883600,283.15,0
20884500,283.15,0
20885400,283.15,0
20886300,283.15,0
20887200,286.15,0.01
20888100,285.15,0.003333333
20889000,285.15,0.003333333
20889900,283.15,0
20890800,286.15,0.01
20891700,283.15,0
20892600,283.15,0
20893500,283.15,0
20894400,283.15,0
20895300,283.15,0
20896200,295.15,0.017777779
20897100,283.15,0
20898000,283.15,0
20898900,286.15,0.01
20899800,297.15,0.046666667
20900700,283.15,0
20901600,283.15,0
20902500,283.15,0
20903400,283.15,0
20904300,283.15,0
20905200,283.15,0
20906100,283.15,0
20907000,283.15,0
20907900,283.15,0
20908800,283.15,0
20909700,283.15,0
20910600,283.15,0
20911500,283.15,0
20912400,283.15,0
20913300,283.15,0
20914200,283.15,0
20915100,283.15,0
20916000,283.15,0
20916900,283.15,0
20917800,283.15,0
20918700,283.15,0
20919600,283.15,0
20920500,283.15,0
20921400,283.15,0
20922300,283.15,0
20923200,283.15,0
20924100,283.15,0
20925000,283.15,0
20925900,283.15,0
20926800,283.15,0
20927700,283.15,0
20928600,283.15,0
20929500,283.15,0
20930400,283.15,0
20931300,283.15,0
20932200,283.15,0
20933100,283.15,0
20934000,300.15,0.056666667
20934900,283.15,0
20935800,286.15,0.01
20936700,283.15,0
20937600,286.15,0.01
20938500,286.15,0.01
20939400,286.15,0.01
20940300,286.15,0.01
20941200,286.15,0.01
20942100,283.15,0
